tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes,actor,actress,producer
tt1946310,5.9267333049765805,Crazy Kind of Love,2013,100,6.219116184811813,6.55,5.966666666666667,5.8,2156,5.403333333333333,6.4,5.111111111111111
tt1946347,6.2459459459459445,Gladiators of Rome,2012,94,6.18666476073875,5.6,6.0,5.2,1624,4.205555555555556,5.688888888888888,5.6
tt1946381,5.9267333049765805,Red Sky,2014,100,5.7836857202340966,7.3,5.029166666666666,4.1,1728,4.866666666666667,6.4,3.99375
tt1946502,6.330769230769228,UglyDolls,2019,87,6.18666476073875,4.3999999999999995,6.193333333333333,5.1,7827,4.945833333333334,6.4,7.002777777777777
tt19465630,6.241657696447796,Sniper. The White Raven,2022,111,6.444383454450305,6.4,6.4,6.4,6103,4.087037037037037,6.4,6.4
tt1947998,5.9267333049765805,Dear God No!,2011,81,5.561832421771999,4.133333333333333,4.133333333333333,3.9,1816,2.3047619047619046,6.4,4.50625
tt1948150,6.241657696447796,Singham,2011,143,6.140098542230405,5.9750000000000005,5.770833333333333,6.8,18870,6.440277777777777,6.4,6.4
tt19488344,6.241657696447796,Honeymoon,2022,134,6.200684628620605,6.3,6.175000000000001,6.3,1241,5.241666666666667,6.4,4.45
tt1949548,6.07405753968253,Heroine,2012,149,6.387269902912586,7.025,5.808333333333334,5.0,4613,6.816666666666666,6.3999999999999995,7.043749999999999
tt1949605,6.087284583139267,Who Gets the Dog?,2016,95,6.014099354328624,5.566666666666667,4.9,4.9,1586,3.9250000000000003,1.6,3.4
tt19500164,6.410678531701892,Nimona,2023,101,6.136012850203341,7.0375,7.165476190476191,7.5,49020,4.45,6.4,7.400000000000001
tt1950186,6.241657696447796,Ford v Ferrari,2019,152,6.335624712437487,7.625,7.141666666666667,8.1,476215,6.829629629629631,6.4,7.658333333333332
tt1950235,6.241657696447796,Let It Snow,2019,92,6.135039325761426,5.8,5.750000000000001,5.8,24977,6.638333333333333,6.4,7.1125
tt1951095,5.9267333049765805,Child of God,2013,104,6.087793273904871,6.75,6.574999999999999,5.4,4398,4.588541666666667,3.2,6.199999999999999
tt1951133,5.9267333049765805,Funeral Kings,2012,85,6.200684628620605,5.800000000000001,5.800000000000001,6.2,1201,5.322222222222223,6.4,5.800000000000001
tt1951166,6.087284583139267,Capital,2012,114,6.387269902912586,7.25,6.825,6.5,5585,4.570833333333334,4.800000000000001,4.8
tt1951181,5.9267333049765805,The Immigrant,2013,120,6.321624600053407,6.675,5.604166666666666,6.6,33816,6.846666666666667,6.3999999999999995,5.637499999999999
tt1951216,5.9267333049765805,The Look of Love,2013,101,6.386276622972896,6.233333333333333,6.108333333333333,6.0,7326,5.721666666666667,6.4,6.35
tt1951218,5.9267333049765805,Piggy,2012,106,5.4073966534805855,5.5,5.5,5.5,1775,5.910416666666666,3.2,5.466666666666667
tt1951261,5.9267333049765805,The Hangover Part III,2013,100,6.092490727692427,7.1,6.96875,5.8,335684,6.80625,3.2,3.55
tt1951264,5.9267333049765805,The Hunger Games: Catching Fire,2013,146,5.759348419550825,7.074999999999999,7.422222222222223,7.5,722071,7.279999999999999,6.4,6.237500000000001
tt1951265,5.9267333049765805,The Hunger Games: Mockingjay - Part 1,2014,123,5.759348419550825,7.074999999999999,7.125,6.6,503572,7.2,6.4,6.237500000000001
tt1951266,5.9267333049765805,The Hunger Games: Mockingjay - Part 2,2015,137,5.759348419550825,7.074999999999999,7.125,6.5,373918,7.2,6.4,6.237500000000001
tt19514578,5.9267333049765805,Shubh Yatra,2023,132,6.225698833520175,7.7,7.562499999999999,7.7,1470,4.882142857142857,6.400000000000001,7.325
tt1954206,6.241657696447796,The Dirty Picture,2011,145,6.386276622972896,6.0,6.830555555555556,6.6,10424,6.5,6.3999999999999995,3.575
tt1954315,6.410678531701892,Borgman,2013,113,5.975353964750085,6.800000000000001,6.800000000000001,6.7,18933,5.816666666666666,6.3999999999999995,6.55
tt1954352,5.9267333049765805,Crooked Arrows,2012,105,6.378896659445273,6.050000000000001,5.85,5.9,2097,6.502777777777777,6.4,6.044444444444444
tt1954470,6.241657696447796,Gangs of Wasseypur,2012,321,6.015708359369083,8.075,7.4937499999999995,8.2,103932,7.533333333333333,6.400000000000001,5.85
tt1954598,5.9267333049765805,Ladies vs. Ricky Bahl,2011,140,6.190750452765813,6.725,6.963888888888889,6.0,10621,5.401190476190476,5.333333333333333,6.666666666666667
tt1954811,6.07405753968253,See Girl Run,2012,90,6.321624600053407,4.966666666666666,4.966666666666666,5.1,1431,5.993055555555556,6.4,3.9
tt1954843,5.9267333049765805,Space Milkshake,2012,85,5.72146116928665,5.6,5.6,5.6,2085,4.29375,6.400000000000001,6.045833333333333
tt1956620,5.9267333049765805,Sex Tape,2014,94,6.135039325761426,6.666666666666667,5.313888888888889,5.1,118088,5.119444444444444,6.4,7.158333333333332
tt1956697,5.917443609022554,Vettai,2012,150,5.862143622722397,6.866666666666667,6.183333333333334,6.0,2567,7.206250000000001,6.4,7.080555555555556
tt1957886,6.07405753968253,Delivery: The Beast Within,2013,87,5.549452493517681,5.75,5.625,5.3,1479,3.1799999999999997,6.4,5.5
tt1957938,6.186301369863009,Narcopolis,2015,96,5.655871658527448,6.133333333333333,6.133333333333333,4.4,1901,4.295238095238095,6.400000000000001,5.739583333333334
tt1958043,5.9267333049765805,The Houses October Built,2014,91,5.4073966534805855,5.2,5.075,5.2,10580,5.071428571428571,4.266666666666667,5.975
tt1959332,5.9267333049765805,American Mary,2012,103,5.7484176960639815,5.366666666666667,5.366666666666667,6.2,28354,3.7486111111111113,6.4,4.775
tt1959346,5.9267333049765805,Blind Man,2012,94,5.7836857202340966,5.833333333333333,5.25,5.7,1252,5.339285714285714,6.400000000000001,6.4
tt1959409,6.186301369863009,Imaginaerum,2012,86,6.144043910245436,6.1,5.116666666666667,6.1,6658,5.622222222222223,6.4,6.21875
tt1959438,5.9267333049765805,Kiss of the Damned,2012,97,5.9176048964407295,3.9,3.9,5.5,5403,5.966666666666666,6.3999999999999995,6.637499999999999
tt1959490,5.9267333049765805,Noah,2014,138,6.078830725773462,7.366666666666667,7.133333333333334,5.8,267220,6.427083333333334,6.4,7.59375
tt19595494,6.241657696447796,Next Exit,2022,106,6.034547608371574,6.15,6.15,5.6,1847,5.178571428571428,4.266666666666667,5.75
tt1959563,6.241657696447796,The Hitman's Bodyguard,2017,118,6.015708359369083,6.333333333333333,5.050000000000001,6.9,247317,6.987037037037037,6.4,6.612500000000001
tt1961175,6.330769230769228,American Assassin,2017,111,5.7836857202340966,6.666666666666667,2.58125,6.2,91110,5.90625,6.4,6.4
tt1961192,6.087284583139267,Marie Krøyer,2012,102,6.572365257295033,0.0,6.25,6.3,1436,5.0200000000000005,5.12,6.95
tt1961311,5.9267333049765805,Fasel wa Na'ood,2011,110,6.087837626654536,4.666666666666667,6.8125,6.5,3062,6.7101851851851855,6.4,6.608333333333334
tt1961324,6.07405753968253,Pokémon the Movie: Black - Victini and Reshiram,2011,88,6.136012850203341,5.8,6.3625,5.6,1360,0.8799999999999999,5.236363636363635,6.30625
tt1961386,6.07405753968253,Ice,2012,118,6.387269902912586,6.0,6.0,6.0,1724,3.3055555555555554,4.800000000000001,6.0
tt1961675,6.07405753968253,Inside,2012,107,6.387269902912586,7.466666666666666,6.9833333333333325,7.1,10465,6.278124999999999,6.4,7.466666666666666
tt19623228,5.9267333049765805,Godland,2022,143,6.387269902912586,6.7,6.7,7.1,7132,5.670833333333334,6.4,6.579166666666666
tt19623240,6.330769230769228,Winnie-the-Pooh: Blood and Honey,2023,84,5.109565489215376,4.0,5.575,2.9,28560,2.9,5.6,3.275
tt19637052,5.9267333049765805,Love Lies Bleeding,2024,104,6.00670145848801,6.75,6.775,6.8,18667,6.815,5.12,6.391666666666667
tt19637278,5.9267333049765805,The Tutor,2023,92,5.769395995668834,5.8,5.449999999999999,4.8,4126,4.320833333333334,6.4,5.0625
tt19638504,6.60692883895131,120db Dhwani,2022,116,6.087793273904871,8.325,8.325,8.5,1056,8.394444444444444,6.4,8.383333333333333
tt1964418,6.241657696447796,Tomorrowland,2015,130,5.971116679511855,7.866666666666667,6.922222222222222,6.4,191516,5.694047619047619,6.400000000000001,7.155555555555556
tt1964624,5.9267333049765805,In the House,2012,105,5.975353964750085,6.925,7.1125,7.3,34335,7.070833333333333,6.4,7.3
tt1964773,6.07405753968253,Hide Your Smiling Faces,2013,81,6.387269902912586,6.0,6.0,6.0,1835,5.300000000000001,6.4,6.2
tt1964995,5.9267333049765805,Penance Lane,2020,84,5.109565489215376,4.55,5.266666666666667,4.3,1581,5.857291666666667,6.400000000000001,4.6125
tt1965065,5.9267333049765805,Save the Date,2012,97,6.135039325761426,6.0,5.8,5.7,7156,4.747222222222223,6.4,4.172222222222222
tt1965162,5.773359073359076,Boys of Abu Ghraib,2014,102,6.197998242215469,6.15,6.15,5.4,2368,6.334259259259259,6.4,6.1
tt1965272,6.07405753968253,Velayudham,2011,186,5.862143622722397,7.275,7.491666666666667,6.1,12691,6.0857142857142845,6.400000000000001,7.800000000000001
tt19652910,6.241657696447796,EO,2022,88,6.387269902912586,6.624999999999999,6.629166666666666,6.7,14491,5.34,6.4,6.629166666666666
tt1965308,5.9267333049765805,Interreflections,2020,165,5.62630428944227,3.0,3.0,6.0,10433,3.4833333333333334,4.266666666666667,3.0
tt19653180,6.241657696447796,Leila's Brothers,2022,165,6.387269902912586,7.55,7.591666666666667,7.9,14109,7.408333333333333,6.4,6.775
tt1966359,5.9267333049765805,Father Figures,2017,113,6.200684628620605,7.375,5.75,5.5,21349,6.720000000000001,6.4,7.1
tt1966385,5.9267333049765805,City of Tiny Lights,2016,110,6.130572059186896,6.5,5.4,5.6,2496,6.177777777777777,5.12,6.525
tt1966566,5.9267333049765805,Stalingrad,2013,131,6.250303510541002,3.2,6.133333333333333,5.7,17729,4.446875,6.4,6.9125
tt1967545,6.241657696447796,Labor Day,2013,111,6.11615900595087,7.300000000000001,7.1000000000000005,6.9,51345,7.215476190476191,6.400000000000001,7.4437500000000005
tt1967614,5.9267333049765805,The Comedian,2016,120,6.219116184811813,7.7,5.481249999999999,5.8,8061,0.0,6.4,6.429166666666667
tt1969062,5.9267333049765805,Infinitely Polar Bear,2014,90,6.219116184811813,6.5,6.5,6.9,17045,4.883333333333334,6.3999999999999995,6.69375
tt1969959,6.07405753968253,Box Office 3D: The Filmest of Films,2011,90,6.039113559228195,4.35,5.741666666666667,2.0,1358,2.76,4.266666666666667,4.51111111111111
tt19704612,5.9267333049765805,Gangs of Lagos,2023,124,5.938054959401013,6.3,6.3,6.3,2814,6.3,1.6,3.15
tt19705884,5.9267333049765805,Good Boy,2022,76,5.4073966534805855,5.7,5.7,5.7,1925,5.716666666666666,6.400000000000001,5.7
tt19712072,5.9267333049765805,Chengiz,2023,150,5.912751180508141,7.4750000000000005,7.754166666666666,7.8,5983,6.140740740740741,6.4,6.866666666666667
tt19713090,6.241657696447796,The Killer,2022,95,5.912751180508141,6.699999999999999,6.55,6.6,4317,5.735,6.4,5.938888888888889
tt1971325,6.087284583139267,Automata,2014,109,5.89274550329322,5.85,6.05,6.0,59418,6.722916666666667,3.2,5.63125
tt1971352,6.241657696447796,Compliance,2012,90,6.396758032330688,6.3999999999999995,6.3999999999999995,6.4,37329,6.773611111111112,6.4,4.94375
tt1971397,5.917443609022554,Favor,2013,102,5.705227817745796,5.5,5.5,6.3,1019,6.025,3.2000000000000006,6.3
tt1971466,5.9267333049765805,"Daisy, a Hen Into the Wild",2011,93,6.3110549436000705,7.0,5.366666666666667,7.0,1054,5.633333333333333,5.485714285714286,4.645833333333333
tt1971514,5.9267333049765805,Salvo,2013,110,6.2713771003876815,6.3,6.3,6.1,1389,5.473333333333334,6.4,6.55
tt1971558,6.07405753968253,The Sleeper,2012,90,5.4073966534805855,3.9,3.9,3.9,1390,5.025,5.6,3.9
tt19719836,6.330769230769228,Return to Seoul,2022,119,6.387269902912586,7.0,7.0,7.0,8438,7.107142857142857,4.266666666666667,7.0
tt19719862,5.9267333049765805,The Worst Ones,2022,99,6.200684628620605,6.8,6.7375,6.8,1138,5.57,6.4,5.949999999999999
tt19719904,6.241657696447796,Plan 75,2022,113,5.90804644357863,6.6,6.75,6.6,2211,5.1875,6.3999999999999995,6.6875
tt19724142,5.9267333049765805,Hellhole,2022,91,5.471564831403624,5.633333333333334,5.404166666666667,5.8,7898,3.640740740740741,6.4,2.45
tt19724192,5.9267333049765805,Mother's Day,2023,94,5.984880447793593,5.9,5.9,5.3,2530,5.599999999999999,6.400000000000001,2.45
tt1972571,5.9267333049765805,A Most Wanted Man,2014,122,6.087793273904871,5.15,6.0555555555555545,6.7,80247,6.663888888888889,6.4,6.670833333333333
tt1972591,6.330769230769228,King Arthur: Legend of the Sword,2017,126,6.078830725773462,4.933333333333334,6.402083333333334,6.7,232802,5.970370370370372,6.4,6.845833333333333
tt1972779,5.9267333049765805,The Best of Me,2014,118,6.321624600053407,6.9,7.008333333333333,6.7,77513,6.561904761904763,6.400000000000001,6.7375
tt1972819,6.087284583139267,And While We Were Here,2012,83,6.321624600053407,6.1,6.1,5.7,4085,5.734375000000001,6.4,4.75
tt1974382,5.9267333049765805,The Challenger,2015,95,6.378896659445273,6.2,6.2,5.5,1457,5.307407407407407,6.4,6.675000000000001
tt1974393,6.087284583139267,Ghost of Goodnight Lane,2014,96,5.561832421771999,4.3,4.3,4.3,1263,2.5625,5.333333333333333,4.3
tt1974419,6.330769230769228,The Neon Demon,2016,117,5.4073966534805855,4.9,5.7,6.1,104021,6.283333333333334,6.3999999999999995,4.266666666666667
tt1975159,5.9267333049765805,Flight 7500,2014,80,5.641886125457546,5.9750000000000005,6.25,4.8,17174,5.625,5.333333333333333,6.891666666666666
tt1975249,5.9267333049765805,6 Bullets,2012,115,6.140098542230405,4.675,5.112500000000001,6.0,15849,3.5595238095238093,6.400000000000001,4.066666666666666
tt19755170,5.9267333049765805,Bawaal,2023,137,6.1684642742764035,7.675000000000001,6.909999999999999,6.6,16012,6.2437499999999995,6.4,6.016666666666667
tt19758012,6.410678531701892,Chile '76,2022,95,6.387269902912586,6.766666666666667,6.733333333333333,6.7,1862,4.838095238095238,4.266666666666667,4.3375
tt19759204,5.9267333049765805,Recep Ivedik 7,2022,133,6.014099354328624,4.0,3.85,5.1,7101,3.266666666666667,0.0,3.4916666666666667
tt1976000,5.9267333049765805,The Two Faces of January,2014,96,6.086808523947443,6.7,6.725,6.2,33690,6.590277777777779,6.4,6.94375
tt19760052,6.330769230769228,The Taste of Things,2023,135,6.425123764376686,6.9,7.2,7.5,8153,5.190476190476191,6.400000000000001,7.05
tt1976009,6.410678531701892,Victor Frankenstein,2015,110,5.641886125457546,6.833333333333333,6.216666666666667,5.9,60322,6.614814814814815,3.2,7.033333333333334
tt1976558,6.07405753968253,Hut in the Woods,2011,117,6.387269902912586,7.225,3.6125,6.9,1014,4.257142857142857,4.266666666666667,7.074999999999999
tt19768016,5.9267333049765805,Love According to Dalva,2022,83,6.387269902912586,7.4,7.1000000000000005,7.4,1705,5.779999999999999,5.12,7.4
tt1976989,5.9267333049765805,Love and Honor,2013,100,6.381582068698279,6.433333333333334,5.7,5.7,9705,5.769791666666666,6.400000000000001,5.866666666666667
tt19770238,6.241657696447796,Aftersun,2022,102,6.387269902912586,7.6,7.6,7.6,94200,7.4799999999999995,6.4,7.1875
tt1977087,5.9267333049765805,Tom Sawyer & Huckleberry Finn,2014,90,6.078830725773462,5.1,5.1,5.1,1034,4.639285714285714,4.266666666666667,4.1
tt1977094,5.9267333049765805,Beyond White Space,2018,93,5.567025400995236,4.875,4.9833333333333325,4.5,2256,5.159523809523811,6.400000000000001,4.35625
tt1977739,6.410678531701892,Call Girl,2012,140,6.046248860329191,6.1000000000000005,6.5,6.5,4952,6.473333333333334,6.4,6.233333333333333
tt1977895,5.9267333049765805,Resolution,2012,93,5.776799855239946,6.449999999999999,6.449999999999999,6.4,19556,6.4148148148148145,6.4,6.208333333333333
tt19783714,5.9267333049765805,"Luxembourg, Luxembourg",2022,105,6.014099354328624,7.9,7.9,7.9,3898,7.9,6.4,7.633333333333334
tt19784004,6.241657696447796,Tapana,2022,96,6.255979297194227,7.9,7.9,7.9,1235,7.900000000000001,6.4,7.9
tt19784370,6.60692883895131,Bairan Palli,2023,91,5.4073966534805855,7.6000000000000005,8.3,8.3,2230,8.31111111111111,6.4,8.3
tt1978447,6.410678531701892,Policeman,2011,105,6.387269902912586,6.375,6.375,6.3,1108,4.728571428571429,2.1333333333333333,0.0
tt1978524,6.087284583139267,The Break Up Man,2013,110,6.014099354328624,5.5625,5.4,5.5,3873,5.1,4.800000000000001,5.745833333333334
tt1978532,5.9267333049765805,Someone Marry Barry,2014,87,6.014099354328624,5.8,5.8,5.8,8307,5.796428571428572,6.400000000000001,6.333333333333334
tt1979172,5.9267333049765805,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,2012,85,6.286457815265423,0.0,5.8,5.8,1835,2.309259259259259,0.0,0.0
tt1979319,6.087284583139267,Rurouni Kenshin Part I: Origins,2012,134,6.078830725773462,7.433333333333334,7.425,7.4,29039,5.729166666666667,6.4,6.877083333333334
tt1979320,5.9267333049765805,Rush,2013,123,6.335624712437487,8.2,7.533333333333334,8.1,514318,7.307142857142858,6.400000000000001,7.76875
tt1979376,6.241657696447796,Toy Story 4,2019,100,6.18666476073875,8.05,7.407142857142858,7.7,280811,6.716666666666666,6.4,7.705555555555556
tt1979388,5.9267333049765805,The Good Dinosaur,2015,93,6.18666476073875,7.25,7.180555555555556,6.7,127615,6.4437500000000005,6.4,4.566666666666666
tt1980185,6.07405753968253,Memory Lane,2012,70,5.7683109676822335,5.0,5.0,5.0,1632,3.75,4.800000000000001,5.0
tt1980209,5.9267333049765805,Pain & Gain,2013,129,6.211234529576167,5.8,7.233333333333334,6.4,229450,6.492708333333334,6.4,5.927777777777778
tt1980219,6.07405753968253,Furious,2011,93,6.387269902912586,4.566666666666666,6.466666666666666,5.7,1368,3.4200000000000004,6.4,6.45
tt1980929,5.9267333049765805,Begin Again,2013,104,6.2655963681898195,7.525,7.525,7.4,167076,6.733333333333333,4.800000000000001,7.236111111111112
tt1980986,6.241657696447796,Housefull 2,2012,145,6.087837626654536,3.575,5.185,5.4,15852,6.9750000000000005,6.4,4.8
tt1980999,6.07405753968253,Sneakers,2011,111,6.078830725773462,6.5,6.5,6.5,1054,5.05,6.4,6.5
tt1981057,6.169090909090911,Sameer & Shaheer & Baheer,2010,92,6.075051617293692,6.2,6.925,7.4,2446,2.967857142857143,6.4,6.65
tt1981080,5.917443609022554,Tai Chi Zero,2012,98,6.078830725773462,5.8,6.894444444444445,6.0,5270,6.718750000000001,6.4,6.33125
tt1981107,6.241657696447796,The Young and Prodigious T.S. Spivet,2013,105,6.129482636308872,7.95,7.433333333333334,7.0,19980,3.929761904761905,6.400000000000001,6.866666666666667
tt1981115,6.241657696447796,Thor: The Dark World,2013,112,5.891002623015889,6.633333333333333,7.332291666666668,6.8,725742,7.077083333333333,6.4,7.2375
tt1981128,6.241657696447796,Geostorm,2017,109,5.6653981415709564,5.2,5.25,5.3,118636,6.408333333333333,6.400000000000001,6.55
tt1981140,5.9267333049765805,Wasteland,2012,108,6.087793273904871,6.1000000000000005,6.1000000000000005,6.5,4246,5.881481481481482,6.4,6.25
tt19811786,5.917443609022554,Another One,2022,120,6.014099354328624,4.7,7.5,5.8,1531,3.39537037037037,4.266666666666667,6.45
tt19815094,5.9267333049765805,Black Night,2022,114,6.087793273904871,7.075,6.987500000000001,6.9,1610,6.822916666666667,6.4,6.958333333333333
tt1981677,5.9267333049765805,Pitch Perfect,2012,112,6.2218328329503665,6.25,4.016666666666667,7.1,331048,6.6875,6.3999999999999995,6.4750000000000005
tt19820538,5.9267333049765805,Next Sohee,2022,134,6.046248860329191,7.050000000000001,7.050000000000001,7.2,1422,7.0,6.400000000000001,5.816666666666666
tt1982848,6.169090909090911,18 Days,2011,125,6.200684628620605,7.013333333333333,5.89,7.4,1538,3.95,0.0,7.4
tt1982882,6.2459459459459445,True Bloodthirst,2012,86,5.466844032060816,5.6,2.6333333333333333,4.1,1726,4.3619047619047615,6.400000000000001,2.833333333333333
tt19838608,6.241657696447796,Babli Bouncer,2022,118,6.200684628620605,7.025,6.78125,6.6,9111,6.019791666666667,6.4,7.800000000000001
tt19838620,5.9267333049765805,Nandor Fodor and the Talking Mongoose,2023,96,5.923831763960248,5.300000000000001,5.300000000000001,5.4,2150,4.425,2.1333333333333333,4.666666666666666
tt1984110,5.9267333049765805,Among Friends,2012,80,5.561832421771999,6.0,4.4,4.4,1820,3.503333333333333,6.4,2.9
tt1984153,5.9267333049765805,Excision,2012,81,5.836978248818862,5.633333333333333,5.633333333333333,6.1,24638,3.8833333333333337,3.8400000000000007,6.016666666666667
tt19841734,5.9267333049765805,The Innocent,2022,99,6.14698691752636,5.375,6.258333333333333,6.7,3787,6.328333333333333,3.8400000000000007,7.15
tt1984177,6.07405753968253,White: The Melody of the Curse,2011,106,5.7795165033785,5.9,5.9,5.9,1702,6.5,4.571428571428571,5.9
tt19845414,5.9267333049765805,Hell Dogs,2022,138,6.140098542230405,0.0,3.3,6.7,2096,5.415,5.12,5.025
tt19845504,5.756521739130435,Man of the Match,2022,115,6.200684628620605,6.0,6.0,6.0,1380,5.0,6.4,6.783333333333334
tt19848268,5.9267333049765805,Fear the Night,2023,92,5.55897897656119,4.7,4.7,4.8,3572,2.805,3.8400000000000007,4.75
tt1985019,5.9267333049765805,Austenland,2013,97,6.135039325761426,6.466666666666666,6.383333333333333,6.3,23691,5.3950000000000005,6.4,5.658333333333334
tt1985266,6.07405753968253,No Men Allowed,2011,102,6.219116184811813,5.95,6.7,6.7,7838,4.683333333333334,5.333333333333333,6.15
tt19853698,6.410678531701892,Música,2024,91,6.2218328329503665,5.95,6.225,6.5,3240,6.272222222222222,4.800000000000001,6.1625
tt1985949,5.9267333049765805,The Angry Birds Movie,2016,97,6.136012850203341,6.65,6.30625,6.3,104050,6.954166666666666,6.400000000000001,5.204166666666667
tt1985966,5.9267333049765805,Cloudy with a Chance of Meatballs 2,2013,95,6.18666476073875,6.9,6.858333333333333,6.3,114899,6.057407407407407,6.4,6.45
tt1985981,6.07405753968253,Desi Boyz,2011,122,6.219116184811813,5.625,5.683333333333333,5.7,14964,6.019047619047618,6.400000000000001,7.397222222222222
tt1986180,6.07405753968253,The Test,2012,89,6.014099354328624,2.95,2.95,5.9,1213,4.5687500000000005,6.4,2.95
tt19864802,5.9267333049765805,Land of Bad,2024,113,5.7836857202340966,5.85,5.875,6.5,20356,5.843518518518519,6.4,5.11875
tt19864828,5.9267333049765805,Memory,2023,103,6.387269902912586,6.699999999999999,6.699999999999999,6.6,3707,3.9599999999999995,6.4,6.660416666666666
tt19864926,6.241657696447796,Ammu,2022,136,6.387269902912586,6.599999999999999,6.666666666666666,6.6,1245,6.669444444444444,6.4,6.083333333333333
tt19864942,5.9267333049765805,Ae Watan Mere Watan,2024,133,6.59228420253777,5.15,6.108333333333333,4.6,1177,5.055555555555555,6.4,7.38611111111111
tt19864958,6.241657696447796,Maja Ma,2022,134,6.200684628620605,7.375,6.675000000000001,6.2,2716,5.801666666666667,6.4,0.0
tt1986843,6.07405753968253,A Perfect Plan,2012,104,6.085719101069419,6.5,6.55,6.3,9906,5.288333333333333,6.4,7.349999999999999
tt1986857,5.9267333049765805,Hijacked,2012,86,5.912751180508141,4.5,5.033333333333333,3.8,3768,5.175,6.400000000000001,5.1
tt19869024,5.9267333049765805,Sayen,2023,94,5.7836857202340966,6.875,5.575000000000001,4.6,1141,4.25,3.2,6.95
tt19869122,5.9267333049765805,My Happy Marriage,2023,115,6.281059196858565,3.45,5.833333333333333,6.9,1249,5.168749999999999,3.2,6.9
tt1986953,5.9267333049765805,Storage 24,2012,87,5.2691942367300255,5.225,5.24375,4.5,7462,5.9678571428571425,6.400000000000001,6.1
tt1987018,5.9267333049765805,A Happy Event,2011,107,6.200684628620605,7.000000000000001,6.7,6.5,4662,6.269047619047618,6.3999999999999995,7.133333333333333
tt1987680,6.241657696447796,The Upside,2017,126,6.200684628620605,6.65,7.2,7.0,63650,6.958333333333334,6.3999999999999995,7.158333333333332
tt1987681,5.917443609022554,Waking,2013,95,6.155678264915559,5.8,4.95,6.2,1470,3.9527777777777775,4.800000000000001,5.4750000000000005
tt19879660,6.241657696447796,Dharmaveer,2022,176,6.438537538548765,6.375,6.375,8.1,1972,6.856249999999999,3.2,0.0
tt19883634,5.9267333049765805,The Old Oak,2023,113,6.387269902912586,7.475,7.475,7.1,8142,6.633333333333334,6.4,7.4
tt1988621,5.9267333049765805,Exists,2014,81,5.4073966534805855,5.066666666666666,5.383333333333333,5.2,10866,3.7458333333333336,6.400000000000001,5.65625
tt19886242,6.241657696447796,Rorschach,2022,150,5.8003118713533555,4.8,6.9,6.9,6382,5.251041666666667,6.4,0.0
tt19887550,5.9267333049765805,Good Grief,2023,100,6.219116184811813,6.233333333333333,6.233333333333333,6.4,10044,6.435714285714285,6.400000000000001,6.239583333333334
tt1988774,6.60692883895131,Salt n' Pepper,2011,118,6.219116184811813,7.75,7.775,7.4,2135,6.622619047619048,6.400000000000001,7.4
tt1988781,5.9267333049765805,7 Below,2012,92,5.109565489215376,3.4666666666666663,3.583333333333333,3.1,4172,5.430555555555556,4.800000000000001,4.25
tt19893706,6.241657696447796,Krishna Vrinda Vihari,2022,139,6.219116184811813,6.199999999999999,6.199999999999999,5.8,2528,7.260714285714285,6.400000000000001,6.166666666666667
tt1989475,5.9267333049765805,Chained,2012,94,5.889239164394731,6.35,5.875,6.4,20930,3.8214285714285707,4.266666666666667,6.016666666666666
tt1989485,5.9267333049765805,Dead Before Dawn 3D,2012,88,5.703581165076468,3.825,5.050000000000001,4.6,4278,4.208333333333334,6.4,4.4375
tt19896150,5.9267333049765805,The Angry Black Girl and Her Monster,2023,91,5.77354032892261,5.4,5.4,5.4,1905,3.7499999999999996,2.1333333333333333,3.4333333333333336
tt1989674,6.087284583139267,The Man Inside,2012,99,6.087793273904871,4.6,4.6,4.6,1371,5.15625,3.2,3.5666666666666664
tt1989712,5.9267333049765805,In Another Country,2012,89,6.387269902912586,7.033333333333334,7.033333333333334,6.4,3537,6.7666666666666675,6.4,6.966666666666667
tt1990181,6.087284583139267,Brake,2012,92,5.705227817745796,6.1,6.1,6.1,12063,5.783333333333333,6.4,6.066666666666666
tt1990314,5.9267333049765805,Robot & Frank,2012,89,6.190750452765813,6.6,6.6499999999999995,7.0,65788,5.895,5.12,6.637499999999999
tt1991031,5.9267333049765805,Digging Up the Marrow,2014,89,5.652409672378624,5.9,5.9,5.8,5811,5.618939393939394,6.4,6.2
tt1991191,5.9267333049765805,Surviving Family,2012,87,6.321624600053407,6.5,6.85,6.5,3612,6.6800000000000015,6.4,6.85
tt1991245,5.9267333049765805,Chernobyl Diaries,2012,86,5.549452493517681,7.233333333333334,5.452777777777778,5.0,68654,5.4190476190476184,6.400000000000001,5.125
tt1992138,6.07405753968253,Force,2011,137,6.140098542230405,2.733333333333333,7.75,6.5,8411,5.682291666666667,6.4,7.166666666666667
tt1992156,5.756521739130435,Il Futuro,2013,94,6.387269902912586,5.9,5.9,5.9,1157,4.75,3.8400000000000007,5.5125
tt1992258,5.9267333049765805,Tower Block,2012,90,5.705227817745796,5.5,6.4,5.9,5765,4.0857142857142845,4.266666666666667,5.883333333333335
tt1993391,5.9267333049765805,10 Rules for Sleeping Around,2013,94,6.135039325761426,3.6,3.6,3.6,3029,4.666666666666668,3.8400000000000007,3.325
tt1993396,5.9267333049765805,Toxin,2015,77,5.641886125457546,4.75,4.75,2.7,1190,3.9250000000000003,4.800000000000001,4.0
