tconst,averageRating,numVotes
tt5302918,7.1,37237
tt5303442,5.1,1400
tt5304172,6.7,1038
tt5304464,6.6,16957
tt5304664,5.2,1321
tt5304874,6.1,1032
tt5304992,6.5,64485
tt5304996,6.1,4591
tt5305246,6.1,1729
tt5305950,7.4,1421
tt5308322,6.6,163129
tt5309844,5.9,1370
tt5309954,5.1,3993
tt5310090,7.6,12520
tt5310412,7.7,1815
tt5311004,6.1,1098
tt5311514,8.4,321278
tt5311542,7.7,25395
tt5311546,8.8,7212
tt5312232,8.3,14814
tt5312612,3.3,1274
tt5313906,6.4,1120
tt5313980,4.4,1009
tt5314118,7.0,4823
tt5314190,6.9,2567
tt5314450,6.7,4140
tt5315210,6.1,33575
tt5315212,5.5,43910
tt5316540,5.7,27197
tt5316648,4.0,6145
tt5317914,6.1,2195
tt5318534,5.5,1637
tt5319866,5.8,1674
tt5320514,7.6,4333
tt5320522,6.6,1457
tt5322004,6.8,2372
tt5322012,5.1,22915
tt5322168,7.0,2460
tt5323568,6.5,1803
tt5323640,6.0,7048
tt5323662,8.1,101654
tt5323760,6.4,1777
tt5324456,6.8,1471
tt5324800,5.5,1741
tt5325452,4.6,9323
tt5325684,3.4,1847
tt5326448,7.3,1106
tt5327922,5.5,1564
tt5328350,6.3,6046
tt5328602,4.9,3075
tt5329376,6.2,7816
tt5331594,8.3,1071
tt5332502,5.8,2032
tt5333110,6.1,1880
tt5333612,7.4,2829
tt5334076,6.4,1268
tt5334704,7.6,12787
tt5335128,6.9,5344
tt5335314,8.1,3678
tt5335394,6.5,1208
tt5338222,7.4,5270
tt5338644,5.1,1658
tt5338774,6.8,1798
tt5339418,4.9,4601
tt5340300,7.2,13966
tt5340522,6.3,1611
tt5340534,6.9,1153
tt5340882,3.4,2945
tt5342090,6.0,1101
tt5342650,5.3,1430
tt5342904,5.4,1209
tt5342950,4.9,3371
tt5344054,4.3,4035
tt5344794,3.0,3537
tt5345298,5.0,3385
tt5348236,6.7,3048
tt5349428,6.7,1027
tt5350358,6.4,1177
tt5351458,5.6,6377
tt5351818,6.1,4947
tt5352846,5.4,6767
tt5354160,8.9,29705
tt5354458,3.0,1419
tt5356670,3.3,1336
tt5357556,6.2,2883
tt5358948,3.1,1447
tt5360952,5.1,22325
tt5360996,5.9,11578
tt5361488,5.1,1874
tt5362940,6.3,2333
tt5362988,7.7,280891
tt5363618,7.7,150660
tt5364920,6.2,1057
tt5369484,7.1,1788
tt5370828,7.0,4238
tt5371168,6.8,8539
tt5372466,6.3,4286
tt5372528,4.0,2278
tt5375040,7.4,3255
tt5375100,9.2,1163
tt5375324,7.2,1535
tt5375434,6.5,2398
tt5376196,6.7,2858
tt5376232,7.6,2887
tt5377564,7.4,3873
tt5377604,6.4,3474
tt5378092,6.0,2930
tt5379294,6.0,2890
tt5390066,5.3,4936
tt5390430,7.6,1187
tt5390504,7.3,55995
tt5397194,6.1,48790
tt5419676,7.1,2479
tt5420210,5.7,11208
tt5420878,7.0,1127
tt5420886,5.8,6713
tt5424228,7.4,1794
tt5425264,5.9,1510
tt5427032,3.5,6996
tt5427194,6.5,6307
tt5431016,3.1,1207
tt5431082,6.5,7499
tt5431284,6.5,1703
tt5431600,3.4,3024
tt5431890,7.3,54682
tt5432188,6.4,1108
tt5432712,6.8,1081
tt5433114,7.7,18276
tt5433138,5.2,162457
tt5433140,5.8,119775
tt5433520,4.7,1086
tt5434870,6.3,3828
tt5434972,7.4,1819
tt5435084,6.3,1901
tt5436082,6.6,1255
tt5436158,6.0,1516
tt5436168,6.4,1309
tt5436228,6.7,8438
tt5437928,6.7,26450
tt5439796,7.0,162300
tt5439812,6.5,17801
tt5440700,7.3,23042
tt5442308,6.7,3403
tt5442430,6.6,254287
tt5442456,5.8,16150
tt5445074,4.6,2069
tt5446610,5.8,1235
tt5446858,7.7,10427
tt5448338,5.9,1717
tt5450084,7.0,1085
tt5451118,7.5,8895
tt5451244,6.5,6739
tt5451690,5.6,4434
tt5452210,6.7,3128
tt5452964,6.7,1569
tt5453522,5.7,4117
tt5455344,5.9,1838
tt5455410,6.1,1410
tt5456104,6.2,1837
tt5456546,3.7,11646
tt5456798,5.4,1813
tt5457078,5.5,1104
tt5457484,3.3,1311
tt5457722,4.0,3689
tt5457772,6.6,7400
tt5457840,7.4,2743
tt5457926,4.1,2483
tt5458088,8.0,5003
tt5458406,6.5,1155
tt5458566,5.3,2763
tt5459382,6.9,2197
tt5459644,6.9,1707
tt5460068,6.0,1558
tt5460276,7.1,29389
tt5460508,6.0,4974
tt5460522,5.5,2857
tt5460530,5.2,8899
tt5460548,6.4,1175
tt5460658,8.2,17568
tt5460858,6.6,7037
tt5460880,6.4,11629
tt5460986,6.8,1838
tt5461168,7.4,1125
tt5461944,7.6,71041
tt5461956,5.2,8664
tt5462288,6.2,8524
tt5462326,5.6,27419
tt5462400,6.4,2323
tt5462464,5.9,2588
tt5462602,7.5,143705
tt5463152,5.8,3314
tt5463162,7.6,647046
tt5463172,6.8,2313
tt5463378,6.6,2874
tt5463510,6.4,3810
tt5464234,4.7,8563
tt5465370,5.9,4409
tt5465868,5.5,1647
tt5465970,3.9,1417
tt5466186,5.9,17309
tt5466576,6.6,2780
tt5467554,6.1,2187
tt5468014,7.5,1257
tt5468016,7.0,1091
tt5468300,6.3,4229
tt5470222,3.2,2239
tt5471480,7.1,2653
tt5472374,6.0,6044
tt5472758,6.4,5705
tt5473090,5.6,2693
tt5473696,4.1,1571
tt5474036,6.9,9220
tt5474042,4.6,7895
tt5474644,6.4,1734
tt5475734,5.5,2442
tt5476944,7.6,1518
tt5477194,8.0,3700
tt5477402,7.2,1807
tt5477566,6.0,7684
tt5477608,6.6,6076
tt5478478,7.2,95841
tt5478632,6.8,3690
tt5479616,5.1,5099
tt5480782,6.7,4131
tt5481184,4.5,2969
tt5481404,4.7,3302
tt5481984,2.2,1191
tt5483082,6.0,1280
tt5483626,5.5,2046
tt5487052,6.2,1464
tt5487524,4.4,1158
tt5488854,6.9,2129
tt5491920,7.1,3184
tt5492906,5.5,1070
tt5493944,4.3,9575
tt5494396,8.2,1687
tt5494830,6.9,1091
tt5496926,6.1,2133
tt5497458,5.4,3128
tt5498354,4.8,11395
tt5500148,6.2,5571
tt5500218,5.7,55283
tt5501104,7.0,34315
tt5501158,7.4,1200
tt5502766,6.1,4104
tt5502816,7.5,1082
tt5502946,5.8,1034
tt5503472,5.2,1198
tt5503594,7.1,1627
tt5503686,6.3,107699
tt5503688,5.7,8571
tt5504168,8.2,6035
tt5505188,4.6,1200
tt5505316,4.1,5050
tt5510934,9.0,5807
tt5512872,5.6,4313
tt5513920,6.1,2113
tt5514296,7.1,1774
tt5516328,6.4,37035
tt5517438,6.7,5347
tt5518022,7.8,3653
tt5518128,4.3,1044
tt5518358,5.0,1994
tt5519340,6.3,201782
tt5519566,7.1,1951
tt5521550,5.5,3160
tt5523010,5.6,37466
tt5523174,7.6,2674
tt5524630,5.2,1103
tt5525650,8.6,6364
tt5526028,7.7,3462
tt5528278,6.7,1739
tt5531032,4.3,1290
tt5532280,4.2,1476
tt5532370,5.5,1319
tt5533370,5.4,12542
tt5534122,4.7,2662
tt5534434,5.5,7055
tt5534436,7.5,5749
tt5535276,6.5,61103
tt5535942,5.6,4681
tt5536610,7.2,22186
tt5536736,6.9,54165
tt5537002,7.6,241393
tt5537140,5.6,4570
tt5537228,6.4,4395
tt5537614,7.2,1544
tt5538118,7.6,1108
tt5538568,6.1,1244
tt5538670,7.0,2439
tt5538704,4.9,3710
tt5538800,6.6,5673
tt5539052,6.0,11990
tt5539054,4.7,14397
tt5540188,6.8,9292
tt5540992,6.4,8689
tt5541002,6.8,1005
tt5541132,7.1,2077
tt5541240,6.8,54927
tt5541848,7.2,30576
tt5542802,4.7,8586
tt5543600,5.3,1275
tt5544384,7.3,8994
tt5545674,7.6,3174
tt5545862,6.7,1385
tt5546540,6.3,1084
tt5548032,7.3,4370
tt5552086,8.6,2222
tt5553210,3.6,1088
tt5555502,7.0,12016
tt5556054,5.1,1785
tt5556784,6.7,3214
tt5557976,7.0,1166
tt5559528,8.1,7928
tt5560592,6.7,1175
tt5562070,7.2,33564
tt5562652,4.5,5163
tt5563324,5.3,21134
tt5563330,6.8,5138
tt5563334,6.7,47210
tt5563782,4.9,1944
tt5563862,4.8,1364
tt5564336,5.4,1969
tt5565670,8.3,1730
tt5565896,6.6,1121
tt5566714,7.5,1433
tt5566778,4.7,1750
tt5566790,6.7,17982
tt5568330,3.7,1585
tt5569310,8.5,1145
tt5571734,8.1,48324
tt5571754,6.3,1593
tt5574372,5.3,1175
tt5576318,7.1,2275
tt5577494,6.5,5420
tt5577742,5.1,9120
tt5580036,7.5,243059
tt5580266,7.5,40189
tt5580390,7.3,448033
tt5580392,5.9,5064
tt5580536,4.0,5001
tt5581284,7.3,5007
tt5581752,3.9,2536
tt5582430,6.3,1170
tt5583554,5.6,1535
tt5584732,6.5,2128
tt5584796,7.1,4990
tt5585272,5.8,10147
tt5585836,2.7,1785
tt5586052,7.2,1728
tt5586362,4.4,5097
tt5586914,6.7,1470
tt5588850,5.6,1115
tt5589212,5.0,1125
tt5589768,6.0,1608
tt5591666,5.7,10637
tt5591786,7.1,1293
tt5592248,6.3,61845
tt5592796,6.4,8401
tt5592878,6.3,13526
tt5593384,8.0,5042
tt5595168,6.7,23178
tt5596352,6.6,1414
tt5597198,6.9,2707
tt5597408,6.8,1232
tt5597946,5.7,1546
tt5598100,7.2,2366
tt5598102,7.8,13624
tt5598110,6.1,4699
tt5598160,6.5,2934
tt5598172,4.9,1716
tt5598216,7.2,7248
tt5598234,5.3,1549
tt5598292,5.2,16470
tt5598578,5.7,3026
tt5598764,7.1,1792
tt5598868,4.7,1400
tt5599692,7.4,6192
tt5599818,6.4,2593
tt5600714,7.8,4974
tt5603212,5.0,1220
tt5604282,2.1,1549
tt5605076,5.3,5064
tt5606538,6.7,4532
tt5606664,7.3,218849
tt5607028,5.3,21133
tt5607096,6.6,24731
tt5607714,7.5,29920
tt5607782,3.5,1758
tt5608000,4.2,1189
tt5608166,5.6,3619
tt5608972,2.6,2656
tt5609734,6.5,1774
tt5610554,6.9,63140
tt5610626,5.3,2908
tt5611648,8.3,3705
tt5612742,4.2,5390
tt5613402,6.0,1264
tt5613484,7.3,78126
tt5613834,6.2,7435
tt5614612,6.2,6051
tt5614984,6.7,1143
tt5615904,7.2,1959
tt5616176,6.3,9198
tt5616294,5.7,12881
tt5617310,5.3,1382
tt5617312,4.5,2588
tt5617916,1.9,4793
tt5618690,8.0,1361
tt5618752,6.6,2495
tt5619332,5.6,39675
tt5622412,4.7,7403
tt5624466,5.6,6400
tt5628012,7.2,1125
tt5628302,6.8,15695
tt5628418,6.2,4299
tt5628792,6.4,1379
tt5628902,5.2,6494
tt5629340,6.7,1973
tt5629524,4.5,3491
tt5629964,4.8,4833
tt5631456,7.2,2244
tt5633706,7.2,1956
tt5634088,5.9,1147
tt5634960,5.5,1705
tt5635026,4.4,27985
tt5635086,7.6,35646
tt5635638,7.1,2262
tt5636668,6.5,1214
tt5637188,5.6,1078
tt5637542,6.1,2329
tt5638094,6.9,1027
tt5638270,6.6,1355
tt5638474,4.4,1403
tt5638500,4.1,1979
tt5638642,6.3,120067
tt5638952,6.9,1081
tt5639354,7.2,27288
tt5639388,4.4,2126
tt5639446,5.9,6651
tt5639898,5.3,1961
tt5640450,6.3,41900
tt5641542,5.3,1867
tt5641832,7.0,2263
tt5642124,6.6,2469
tt5642720,4.5,1362
tt5643380,6.5,3341
tt5643942,6.3,1006
tt5644050,7.6,1646
tt5644726,6.3,1342
tt5644740,6.9,2466
tt5645006,6.5,1076
tt5646136,4.8,7801
tt5648036,4.4,4745
tt5648882,7.0,34417
tt5649108,6.6,46463
tt5649144,7.6,128630
tt5651338,5.7,1890
tt5653294,6.6,6012
tt5653514,6.5,8735
tt5654600,6.4,1193
tt5655222,6.5,10466
tt5656994,3.5,3820
tt5657028,6.5,10036
tt5657280,4.3,1209
tt5657712,5.6,1788
tt5657846,6.0,82379
tt5657856,7.1,75862
tt5658242,6.1,1414
tt5658296,5.2,2742
tt5662550,3.2,1381
tt5662932,7.3,15955
tt5663990,7.0,3156
tt5664636,5.6,23779
tt5665452,6.3,2618
tt5666304,5.8,25486
tt5667516,3.9,1053
tt5668054,5.7,3578
tt5668770,7.3,10345
tt5668850,6.6,1241
tt5669936,4.1,9356
tt5670152,5.9,21461
tt5672048,6.8,1720
tt5672286,7.3,2657
tt5672290,6.8,13562
tt5673432,4.8,2476
tt5673792,6.9,1402
tt5673884,6.8,1615
tt5674368,3.5,1795
tt5674842,4.6,2090
tt5678110,6.0,1635
tt5679554,3.2,3607
tt5680626,7.1,2257
tt5680678,6.6,1239
tt5680744,5.6,1254
tt5684466,6.8,3732
tt5685006,5.4,4472
tt5686062,5.7,2907
tt5686112,6.2,1818
tt5686622,2.9,1650
tt5687040,5.5,2836
tt5687212,5.8,1373
tt5687270,5.7,1841
tt5687334,6.6,6011
tt5687416,7.3,2129
tt5687424,4.8,1642
tt5687814,5.7,2331
tt5688068,5.7,8652
tt5688868,5.0,4117
tt5688932,6.9,88338
tt5688996,6.3,19556
tt5689068,4.8,15347
tt5689610,3.8,1368
tt5690142,7.2,11847
tt5690360,3.3,38453
tt5690810,6.5,13068
tt5691024,4.0,5070
tt5691084,6.1,1451
tt5691226,8.5,1727
tt5691670,6.5,51506
tt5692390,5.8,6250
tt5692622,6.5,1611
tt5693136,6.6,4671
tt5693182,6.1,1546
tt5696326,6.1,1778
tt5697572,2.8,55946
tt5697870,6.2,3032
tt5698320,5.7,4748
tt5698496,7.0,1446
tt5698568,6.5,3599
tt5699060,5.4,1797
tt5699154,6.9,12148
tt5699928,4.6,2703
tt5700176,5.9,4381
tt5700182,5.2,3668
tt5700224,7.5,11970
tt5700648,6.7,1972
tt5700672,7.6,259397
tt5701718,5.4,2730
tt5702446,5.8,1242
tt5702566,3.0,3622
tt5704748,6.6,1126
tt5705058,5.6,1607
tt5705876,6.7,2001
tt5706370,6.2,3755
tt5707048,7.1,1679
tt5707304,5.6,1570
tt5708172,3.8,1487
tt5709188,5.3,13269
tt5710042,4.2,3706
tt5710514,6.9,64217
tt5711148,6.7,10737
tt5712058,6.4,1762
tt5712152,6.6,1999
tt5713232,7.6,15001
tt5714216,7.9,1290
tt5714470,5.7,5737
tt5715066,5.9,10574
tt5715410,6.1,8069
tt5715874,7.0,187887
tt5716280,4.4,1657
tt5716380,5.8,3025
tt5716464,7.1,24705
tt5716848,5.1,2269
tt5717110,4.8,1412
tt5717184,4.9,1052
tt5717194,3.4,3597
tt5717492,5.8,8934
tt5719076,4.4,1518
tt5719222,5.7,1951
tt5719700,5.8,35152
tt5719748,6.2,78137
tt5719786,6.8,2882
tt5721088,4.6,8378
tt5721654,6.5,1172
tt5723056,7.3,3033
tt5723272,7.1,35661
tt5723282,4.9,1492
tt5723286,6.4,22294
tt5723416,4.9,6765
tt5723774,6.8,1324
tt5724358,6.3,4229
tt5724948,6.1,1417
tt5726086,5.7,71822
tt5726616,7.8,316985
tt5727208,7.4,318764
tt5727282,6.9,34411
tt5728684,7.2,6001
tt5729348,7.2,12690
tt5731132,6.3,1555
tt5731746,4.4,2011
tt5734576,5.2,25989
tt5735280,5.5,5551
tt5735464,6.6,2646
tt5735582,5.9,1266
tt5736592,4.8,2599
tt5736696,5.6,4500
tt5737388,4.3,7003
tt5737536,3.3,6884
tt5737582,5.4,2183
tt5737862,6.4,4912
tt5740806,4.8,2991
tt5740852,5.7,1084
tt5740866,7.3,7878
tt5741304,5.4,1615
tt5741902,7.4,1113
tt5742374,6.7,127813
tt5742568,3.4,1233
tt5742874,4.9,2268
tt5743656,6.8,3216
tt5745450,5.7,2636
tt5746054,5.4,1335
tt5747714,3.3,1151
tt5748380,6.2,3010
tt5748392,4.3,4081
tt5748448,6.2,38845
tt5749596,6.2,2996
tt5751998,6.6,12488
tt5752192,5.4,11410
tt5752346,7.2,2765
tt5752360,5.8,3528
tt5752606,5.9,3552
tt5753212,5.6,1144
tt5753552,6.3,2143
tt5755238,7.0,35045
tt5755594,3.7,1386
tt5755606,5.0,1239
tt5758404,7.0,1233
tt5758726,5.8,1770
tt5758778,5.8,134314
tt5758802,4.6,2683
tt5759434,6.2,1647
tt5759590,2.7,1789
tt5761544,6.1,34044
tt5761986,3.5,1033
tt5764024,5.2,4826
tt5764096,7.8,32036
tt5765192,6.4,1373
tt5766118,6.9,1032
tt5767628,4.3,3097
tt5768474,6.8,1672
tt5768992,3.2,2472
tt5769414,6.6,2487
tt5770430,5.2,2609
tt5770620,6.1,4190
tt5770864,5.2,10240
tt5771640,7.1,1693
tt5771710,5.0,1442
tt5773402,8.9,4550
tt5773882,5.5,1220
tt5773986,7.0,3546
tt5774060,5.9,97401
tt5774062,6.5,17454
tt5774450,6.7,46031
tt5775220,4.1,1590
tt5775536,6.2,1033
tt5776208,6.2,15507
tt5776858,7.4,145708
tt5777628,8.2,5533
tt5779372,5.8,4558
tt5779540,5.0,5199
tt5780034,6.4,1442
tt5783956,6.4,53983
tt5784350,7.7,2471
tt5785116,5.6,2978
tt5785170,7.2,23208
tt5786588,4.8,1316
tt5788136,4.2,3111
tt5788462,5.7,4320
tt5789976,5.5,16461
tt5790492,5.5,2625
tt5790684,6.1,1303
tt5791098,6.7,2588
tt5791536,7.4,4222
tt5791884,6.8,1270
tt5792468,5.9,3994
tt5792472,4.8,3412
tt5792656,5.4,10244
tt5795086,5.4,5671
tt5795282,7.7,1884
tt5796516,6.1,2194
tt5796838,6.2,3670
tt5797184,6.8,43666
tt5803528,5.1,1256
tt5804038,7.9,23530
tt5804314,4.5,3235
tt5804948,5.5,3686
tt5805252,7.5,1612
tt5805470,6.1,2742
tt5805752,7.3,17806
tt5805768,6.2,2336
tt5806506,4.4,1064
tt5807330,7.1,3576
tt5808778,6.1,7122
tt5809020,5.2,5178
tt5810000,7.4,2935
tt5810122,4.5,1867
tt5810368,3.4,1621
tt5813366,5.1,11081
tt5813916,8.2,110355
tt5814060,5.3,170725
tt5814534,6.8,56618
tt5814592,6.5,21056
tt5815016,6.3,1224
tt5815078,3.4,1174
tt5815492,7.1,4296
tt5815858,3.6,1639
tt5815940,7.1,2630
tt5815944,5.7,3912
tt5816374,6.6,5984
tt5816652,4.9,1884
tt5816682,6.8,38271
tt5818818,7.1,3042
tt5820148,6.0,1041
tt5821424,5.1,2170
tt5822140,6.1,1093
tt5822564,5.6,22992
tt5822690,6.0,1665
tt5824826,8.2,8418
tt5825380,6.2,31008
tt5826432,6.0,3058
tt5827212,6.2,3461
tt5827790,6.1,7661
tt5827916,7.4,28233
tt5829032,4.4,2119
tt5829040,5.3,6486
tt5829104,3.7,1000
tt5830022,7.0,2439
tt5830248,6.9,1071
tt5831402,5.1,2267
tt5832544,6.3,2681
tt5833186,5.8,2217
tt5833730,6.1,1662
tt5834036,6.5,1714
tt5834262,6.1,58517
tt5834278,2.4,1316
tt5834410,5.7,1484
tt5834426,5.1,99747
tt5834660,6.8,1802
tt5834760,5.8,22358
tt5834800,4.8,1975
tt5834854,4.5,5109
tt5836316,7.0,4908
tt5836706,5.5,2657
tt5836866,7.8,2421
tt5837242,7.1,3957
tt5838806,7.2,1564
tt5841344,4.5,1383
tt5842616,3.3,13240
tt5842624,6.4,2566
tt5842890,6.1,3522
tt5843670,5.3,3949
tt5843780,4.4,3610
tt5843838,5.1,1642
tt5843850,5.1,3842
tt5843876,6.3,16287
tt5843990,7.2,1629
tt5844488,6.8,3610
tt5845758,6.7,5391
tt5846744,4.0,1071
tt5847286,6.3,4061
tt5848272,7.0,183216
tt5848416,6.4,2783
tt5848714,4.5,1888
tt5849148,7.9,1443
tt5851014,5.0,3674
tt5851680,7.2,1809
tt5851692,6.9,1215
tt5851696,7.1,1009
tt5851786,5.6,4056
tt5851904,7.4,3695
tt5855772,6.3,4602
tt5857968,7.6,2168
tt5859238,7.3,26146
tt5859882,5.9,4862
tt5861630,4.9,1223
tt5861882,4.5,1787
tt5862166,4.8,11178
tt5862312,6.2,47649
tt5862902,5.8,3273
tt5864680,6.4,2091
tt5864904,4.9,6865
tt5865326,6.3,54952
tt5866930,5.6,3362
tt5867226,3.8,1214
tt5867314,6.2,38736
tt5867800,8.4,14341
tt5869350,5.6,1876
tt5870084,7.0,1277
tt5870322,6.5,1238
tt5871080,7.3,9385
tt5873150,6.4,4129
tt5881528,5.6,5905
tt5882398,6.4,1258
tt5882970,3.9,21773
tt5882982,6.8,2224
tt5883008,5.8,1358
tt5883570,7.1,6127
tt5883632,7.0,4887
tt5884004,7.5,1407
tt5884052,6.5,182827
tt5884230,6.5,19132
tt5884234,5.0,12455
tt5884784,5.2,21708
tt5884796,6.5,78760
tt5885106,4.4,1581
tt5886046,6.4,142139
tt5886440,6.7,39623
tt5889204,5.9,1591
tt5889338,6.5,1188
tt5889462,8.1,2452
tt5890000,7.2,3016
tt5890460,7.2,1016
tt5891260,5.3,1084
tt5892746,6.6,3065
tt5893264,5.7,7395
tt5893332,5.2,18897
tt5894778,7.1,1236
tt5895028,8.2,37701
tt5895892,5.5,1222
tt5896962,6.0,1616
tt5897108,4.8,1152
tt5897288,6.8,4336
tt5897292,6.8,3473
tt5897636,7.1,8473
tt5901212,7.0,1258
tt5902484,5.8,2429
tt5903088,4.9,2103
tt5903358,3.5,1187
tt5906392,8.1,8071
tt5907748,6.4,2947
tt5907916,6.8,1564
tt5910280,6.8,10466
tt5910344,6.2,2398
tt5910350,5.6,4925
tt5912150,6.5,1278
tt5912454,7.3,20790
tt5912470,6.6,1258
tt5913184,7.5,1275
tt5913798,4.1,21608
tt5914350,7.4,1356
tt5914996,7.3,4583
tt5918028,6.7,3361
tt5918074,7.4,6185
tt5918090,6.9,2485
tt5918982,6.5,45917
tt5919756,5.4,5057
tt5922124,6.2,1343
tt5923026,6.9,3366
tt5923962,7.1,16810
tt5925772,6.4,3457
tt5927352,5.7,8250
tt5927420,7.0,4447
tt5929654,5.2,2291
tt5929750,6.0,10858
tt5929754,6.8,31407
tt5929776,8.2,28889
tt5929890,7.6,1027
tt5931338,4.3,1339
tt5932368,3.0,5376
tt5932728,7.2,51117
tt5933560,5.7,2611
tt5934894,7.5,2412
tt5934922,6.1,7420
tt5935704,7.1,36967
tt5936492,5.8,5189
tt5936692,7.4,4853
tt5936866,6.2,5353
tt5937296,7.6,2519
tt5937770,5.0,5306
tt5938084,5.7,2118
tt5938950,7.3,2683
tt5940342,3.6,1292
tt5941692,5.8,12757
tt5942864,6.6,3412
tt5943306,5.0,3016
tt5944812,3.5,2218
tt5946128,7.4,43635
tt5946852,7.2,8082
tt5947416,7.1,2192
tt5948916,7.5,1034
tt5949038,4.4,1594
tt5951188,6.6,10538
tt5952138,5.6,9563
tt5952266,7.8,3493
tt5952332,6.9,26146
tt5952382,7.1,2942
tt5952594,6.8,14492
tt5954088,5.4,3818
tt5954462,8.1,1607
tt5954556,5.6,1127
tt5956006,6.5,1114
tt5956016,4.2,1197
tt5956100,5.9,33784
tt5957584,6.2,2611
tt5959700,4.6,1355
tt5959952,7.5,1694
tt5959980,8.4,19677
tt5960374,5.8,19583
tt5960464,6.8,1535
tt5962210,6.6,47988
tt5963218,8.3,6882
tt5966602,6.7,2897
tt5966750,6.6,1017
tt5966990,7.3,1052
tt5968274,6.7,15506
tt5968394,6.0,58071
tt5969180,5.0,2222
tt5969696,7.1,8511
tt5969846,5.2,1226
tt5970844,4.1,21979
tt5971474,7.2,156249
tt5972292,5.2,1222
tt5973032,6.4,5021
tt5973364,4.8,2733
tt5973626,6.7,6396
tt5973658,4.3,1198
tt5974030,4.4,5384
tt5974388,7.3,3097
tt5975354,5.1,1511
tt5977276,6.3,23849
tt5978724,6.5,5886
tt5979872,6.3,12876
tt5979874,6.0,9544
tt5979920,7.7,1094
tt5980232,5.6,1872
tt5980638,5.0,3073
tt5980798,6.4,1152
tt5981304,6.3,1157
tt5982852,7.2,27168
tt5983262,7.0,7338
tt5985052,5.2,1367
tt5985288,7.1,8003
tt5985720,6.0,2079
tt5985820,5.4,1083
tt5987402,6.7,5435
tt5987700,4.9,1040
tt5988216,5.3,1018
tt5988370,1.0,74070
tt5989218,6.9,24712
tt5989220,6.4,2615
tt5989394,6.9,1587
tt5990066,5.6,4823
tt5990342,6.5,8739
tt5990444,4.3,1956
tt5990474,7.2,21007
tt5991206,6.5,1533
tt5991410,5.3,2052
tt5991948,5.4,1221
tt5994166,5.6,4179
tt5994894,2.4,1267
tt5995602,6.7,1167
tt5996202,7.4,4620
tt5996836,6.8,7933
tt5997666,5.1,22811
tt5997928,7.0,2396
tt5998104,7.3,2283
tt5999382,5.5,1764
tt5999530,6.2,2827
tt6000478,6.5,43242
tt6002232,7.5,10329
tt6003368,4.3,10938
tt6009104,6.3,3624
tt6009140,6.1,4073
tt6010518,4.5,1214
tt6010628,6.1,10300
tt6010630,5.8,1391
tt6010976,7.4,2018
tt6012244,5.1,3458
tt6012380,6.6,5249
tt6012446,6.2,1574
tt6013156,4.7,2077
tt6014472,4.6,4451
tt6014904,5.2,2838
tt6015328,6.7,4545
tt6015706,2.7,1970
tt6016744,7.3,15736
tt6017594,4.1,2164
tt6017756,6.3,21779
tt6017942,5.8,18775
tt6018306,6.9,28621
tt6019206,8.7,16594
tt6020164,5.0,1130
tt6020428,6.0,2528
tt6020800,5.4,12533
tt6021478,6.1,4127
tt6022266,5.1,1446
tt6023386,3.8,1601
tt6024606,7.0,2732
tt6025806,6.4,1128
tt6026818,7.5,1246
tt6027478,7.7,7904
tt6028620,6.8,3217
tt6029122,6.1,3138
tt6029778,7.6,1226
tt6032170,5.9,1806
tt6032328,6.2,5696
tt6032704,3.2,1092
tt6034940,6.7,1373
tt6035294,7.1,2322
tt6038042,5.5,2495
tt6038600,1.2,40177
tt6039284,7.3,3246
tt6039372,6.0,1121
tt6039532,6.9,1316
tt6040012,7.2,7462
tt6040662,6.7,14760
tt6040806,6.7,1365
tt6041030,7.2,2028
tt6042446,4.1,2388
tt6043072,5.1,1733
tt6043142,6.8,18835
tt6044414,7.4,1119
tt6044910,6.5,5320
tt6045466,6.1,8591
tt6046212,5.6,1353
tt6046314,5.5,3757
tt6047030,7.2,1214
tt6047120,7.3,1291
tt6047298,6.0,4291
tt6047974,7.3,1102
tt6048582,7.0,1186
tt6048922,7.0,115089
tt6048930,5.4,21596
tt6051096,4.7,6185
tt6051260,4.5,3442
tt6051554,6.2,1310
tt6053438,7.1,62642
tt6053440,6.7,4404
tt6053472,3.7,2747
tt6053938,6.1,2931
tt6053948,6.9,4025
tt6054058,5.8,4038
tt6054290,7.3,3181
tt6054650,6.0,1186
tt6054758,8.2,7292
tt6054846,6.2,4999
tt6054874,6.2,3899
tt6055082,4.0,1286
tt6056644,6.4,1188
tt6057032,7.0,2751
tt6058226,7.3,2743
tt6058394,6.0,2002
tt6059074,6.6,3429
tt6060156,6.8,21546
tt6060444,6.3,5223
tt6060964,7.0,4295
tt6061074,6.4,2536
tt6062774,6.8,18940
tt6063050,5.9,10017
tt6063090,6.6,15462
tt6067750,4.4,2007
tt6067752,7.5,12590
tt6067832,7.9,2272
tt6068960,7.6,6808
tt6068978,1.8,2167
tt6069126,5.9,2458
tt6069162,4.5,1788
tt6069264,5.2,2054
tt6071534,6.7,3607
tt6072502,4.0,2349
tt6074358,5.4,1158
tt6075718,6.0,1371
tt6076226,5.8,2365
tt6076366,8.0,3117
tt6078532,6.1,1972
tt6078840,7.1,3231
tt6078866,7.1,3012
tt6079516,6.8,66965
tt6079772,6.1,38345
tt6081632,5.6,1420
tt6081670,5.8,8981
tt6082222,5.3,2322
tt6083230,7.3,3920
tt6083388,6.4,2409
