tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt1765729,LT,Brigada: Naslednik,2012,120,"Action,Crime",nm4161848,nm4161848,2.6,1194
tt1766085,US,Shut Up Little Man,2011,90,"Comedy,Documentary,Drama",nm2800579,nm2800579,6.6,1330
tt1766094,AU,So Undercover,2012,94,"Action,Comedy,Crime",nm0891114,"nm1615610,nm0669093",5.0,21255
tt1766175,GB,Trap for Cinderella,2013,100,"Crime,Drama,Mystery",nm0812200,"nm0812200,nm0418469",5.6,1720
tt17663876,AU,Muzzle,2023,100,"Action,Crime,Thriller",nm1226069,"nm1226069,nm5673221",5.5,2870
tt17663992,AU,Scream VI,2023,122,"Horror,Mystery,Thriller","nm2419470,nm2366012","nm2361509,nm0888743",6.5,119877
tt1767272,CA,388 Arletta Avenue,2011,87,"Horror,Thriller",nm0170739,"nm0170739,nm15661311",4.9,2231
tt1767354,AE,Odd Thomas,2013,97,"Comedy,Fantasy,Horror",nm0814085,"nm0465588,nm0814085",6.8,57495
tt1767382,AU,Silent House,2011,86,"Horror,Thriller","nm0490582,nm0448900","nm0490582,nm3889354",5.2,24668
tt17677178,AE,Who Invited Them,2022,81,"Comedy,Horror",nm0083651,nm0083651,5.5,3451
tt17679584,AU,The Blue Caftan,2022,122,"Drama,Romance",nm5685112,"nm5685112,nm0043953",7.6,5164
tt1769363,CA,The Giant Mechanical Man,2012,94,"Comedy,Drama,Romance",nm0456509,nm0456509,6.7,10691
tt1770650,BR,BKO: Bangkok Knockout,2010,106,Action,nm1437277,"nm1437277,nm4604948,nm4602272",5.4,1657
tt1770734,AU,Shadow Dancer,2012,101,"Drama,Mystery,Thriller",nm1016428,nm1687155,6.2,13029
tt1772230,CA,1911,2011,99,"Drama,History,War","nm11754242,nm0000329,nm0955377","nm2639120,nm3616667",5.7,6531
tt1772240,AU,Apollo 18,2011,86,"Horror,Mystery,Sci-Fi",nm1018426,"nm2309430,nm2921766",5.2,57997
tt1772250,AU,The Hidden Face,2011,97,"Drama,Mystery,Thriller",nm1223381,"nm1523568,nm1523747,nm1223381",7.3,46342
tt1772261,AU,The Curse of Downers Grove,2015,89,"Drama,Horror,Mystery",nm0553796,"nm0254735,nm0394975,nm0553796",4.4,2030
tt1772262,DE,Dragon Day,2013,95,"Drama,Sci-Fi,Thriller",nm1372280,"nm1372280,nm1349347",3.9,1231
tt1772270,CA,Foxfire: Confessions of a Girl Gang,2012,143,"Crime,Drama",nm0134559,"nm0134559,nm0133028,nm0643093",6.1,2379
tt1772271,AU,"3, 2, 1... Frankie Go Boom",2012,89,Comedy,nm1471001,nm1471001,5.9,5210
tt1772288,AU,Danny Collins,2015,106,"Comedy,Drama,Music",nm1557594,nm1557594,7.0,33198
tt1772339,FR,Prensesin Uykusu,2010,110,"Comedy,Drama",nm1463981,nm1463981,6.7,2277
tt1772341,AU,Wreck-It Ralph,2012,101,"Adventure,Animation,Comedy",nm0601781,"nm1601882,nm0601781,nm1601644,nm0714114",7.7,459007
tt1772408,AU,Trade of Innocents,2012,88,"Action,Adventure,Drama",nm1140844,nm1140844,5.4,1028
tt1772416,AU,Vay Arkadas,2010,100,Comedy,nm1856823,nm3552662,6.3,2648
tt1772424,CA,Where Do We Go Now?,2011,110,"Comedy,Drama",nm1701024,"nm2125368,nm2764802,nm1701024,nm0081179",7.4,13514
tt1772872,DE,Game,2011,135,"Action,Crime,Drama",nm3218978,"nm1027719,nm4904771",5.2,2535
tt1773000,GB,Identity Card,2010,137,"Comedy,Drama",nm0873400,"nm0754465,nm0418588",7.6,1192
tt1773015,IN,Phas Gaye Re Obama,2010,108,"Comedy,Crime,Drama",nm1378015,"nm3831027,nm1378015,nm1670837",7.5,5875
tt1773042,IN,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,2010,89,"Comedy,Drama",nm0221218,"nm4171554,nm0221218",4.5,1066
tt1773109,CA,Yamla Pagla Deewana,2011,163,"Action,Comedy,Drama",nm1334468,nm2330238,5.7,4581
tt1773389,CA,Einstein's God Model,2016,89,"Drama,Sci-Fi,Thriller",nm3550020,nm3550020,5.3,2900
tt1773441,IN,Gaalipata,2008,146,"Comedy,Musical,Romance",nm1680229,nm1680229,8.3,1326
tt1773753,AU,Mara,2018,98,"Crime,Horror,Mystery",nm2013064,"nm2013064,nm1491927",5.1,8922
tt1773764,AU,Ship of Theseus,2012,140,Drama,nm1628153,"nm1628153,nm4190866,nm2805503,nm2803251",8.0,7802
tt1774358,CO,The Snitch Cartel,2011,102,"Action,Crime,Drama","nm2196290,nm2872021",nm1084937,6.3,1343
tt1774438,GB,The Punk Syndrome,2012,85,"Comedy,Documentary,Drama","nm1661799,nm1331070","nm1661799,nm1331070,nm1897083",7.8,1615
tt1774591,AU,Teenage Cocktail,2016,88,"Drama,Thriller",nm1878470,"nm1878470,nm1898444,nm3155408,nm1032754",5.8,5499
tt1776143,GB,Don't Go Breaking My Heart,2011,115,Romance,nm0864775,"nm0906413,nm4661537,nm0946883,nm4179382",6.5,1967
tt1776196,CA,Fullmetal Alchemist: The Sacred Star of Milos,2011,110,"Action,Adventure,Animation",nm2463335,"nm3070265,nm2086079",6.9,5419
tt1776222,AR,Kauwboy,2012,81,Drama,nm2673025,"nm0479268,nm2673025",7.1,2377
tt1777606,AE,Rosaline,2022,95,"Comedy,Romance",nm3505289,"nm2352210,nm0000636,nm4182147,nm2354099",6.5,9964
tt1777612,GB,Demons Never Die,2011,93,"Horror,Thriller",nm4183075,nm4183075,4.2,1763
tt1778258,CA,Revenge: A Love Story,2010,90,"Crime,Mystery,Thriller",nm1494662,"nm1474034,nm4183613,nm1494662",6.7,1754
tt1778304,AU,Paranormal Activity 3,2011,83,"Horror,Mystery,Thriller","nm1160962,nm1413364","nm0484907,nm2305431",5.8,99808
tt1778338,GB,The Culture High,2014,120,"Documentary,News",nm1622441,"nm5399131,nm1622441",8.2,3757
tt1779076,AE,The Jeffrey Dahmer Files,2012,76,"Biography,Crime,Documentary",nm2724671,nm2573654,6.3,2135
tt1780762,AU,Aftershock,2012,89,"Action,Adventure,Horror",nm1240647,"nm0744834,nm1240647,nm3771227",4.8,12445
tt1780798,AE,Clown,2014,100,"Horror,Thriller",nm1218281,"nm1218281,nm1755986",5.7,26337
tt1780856,CA,Stopped on Track,2011,110,Drama,nm0237527,"nm0237527,nm0956299",7.6,1648
tt1780967,AE,Seberg,2019,102,"Biography,Drama,Thriller",nm4970700,"nm3143608,nm1100123",6.0,10357
tt1780983,AU,Assassin's Bullet,2012,89,"Action,Adventure,Comedy",nm0282708,"nm3088312,nm3254519,nm1471698",3.6,3484
tt1781058,AU,Wilson,2017,94,"Comedy,Drama",nm2574897,nm0167280,5.8,11014
tt1781069,CA,Zeitgeist: Moving Forward,2011,161,Documentary,nm2879822,nm2879822,8.1,18745
tt1781769,AR,Anna Karenina,2012,129,"Drama,Romance",nm0942504,"nm0866243,nm0001779",6.6,106630
tt1781775,AU,Beneath the Darkness,2011,96,"Horror,Mystery,Thriller",nm0346841,nm4192363,4.5,6345
tt1781812,AU,Exit Humanity,2011,114,"Drama,Horror",nm2373106,nm2373106,5.2,4690
tt1781827,AE,Hands of Stone,2016,111,"Biography,Drama,Sport",nm1189755,nm1189755,6.6,17577
tt1781840,AU,Jayne Mansfield's Car,2012,122,Drama,nm0000671,"nm0000671,nm0258370",6.2,3559
tt1781843,CA,The Minister,2011,115,Drama,nm0778144,nm0778144,6.7,2911
tt1781866,BR,Muita Calma Nessa Hora,2010,92,Comedy,nm1589673,"nm4125647,nm1147709,nm1149945,nm0143179,nm4194093",5.3,1191
tt1781922,AE,No Escape,2015,103,"Action,Thriller",nm0235719,"nm1803105,nm0235719",6.7,93347
tt1782568,GB,Six Degrees of Celebration,2010,90,"Comedy,Drama,Family","nm0901265,nm0067457,nm1279950","nm3605229,nm7071130,nm3798482,nm0901265,nm4273489,nm3404382,nm5613377,nm0067457,nm2672655",6.2,3741
tt1783232,EG,Conquest 1453,2012,162,"Action,Drama,History",nm1147588,"nm2500643,nm9184168,nm0257393",6.5,59103
tt1783311,RU,Kagit,2010,105,Drama,nm0149134,nm0149134,6.2,1041
tt1783422,AU,Two Lives,2012,97,"Drama,Thriller","nm0530981,nm0442324","nm0530981,nm1392070,nm1333210,nm0442324",7.1,3259
tt1783423,XWW,Çakallarla Dans,2010,102,Comedy,nm2320363,"nm2320363,nm4195211,nm2321439",5.6,7412
tt1783721,GB,First Time Loser,2012,90,"Drama,Music",nm1643821,nm1643821,6.9,1208
tt1783732,AU,John Dies at the End,2012,99,"Comedy,Fantasy,Horror",nm0181741,"nm4200139,nm0181741",6.3,40379
tt1784458,RU,Groenten uit Balen,2011,110,"Drama,History",nm0575318,"nm0887494,nm0886110",7.0,1210
tt1784499,FI,Valley of the Wolves: Palestine,2011,105,"Action,Adventure,Drama",nm2120994,nm2607545,6.1,9669
tt1784538,AU,Miss Representation,2011,85,Documentary,nm1308076,"nm3171513,nm1256818,nm1308076",7.5,3866
tt1784575,HR,The Parade,2011,115,"Comedy,Drama,History",nm0236729,nm0236729,7.3,12973
tt1784589,AU,Players,2012,163,"Action,Crime,Thriller","nm0122217,nm0122216","nm1774042,nm2907705,nm4769297,nm1575062",4.3,5014
tt1784670,US,The Malay Chronicles: Bloodlines,2011,109,"Action,Adventure,Drama",nm1126474,"nm1126474,nm4198784",3.8,1156
tt1785288,AU,An Ordinary Man,2017,90,"Drama,Thriller,War",nm0797869,nm0797869,5.7,3457
tt1785333,CA,Chittagong,2012,105,"Action,Drama,War",nm1773757,"nm1773757,nm1773569",7.3,1798
tt1785394,CA,Bleach the Movie: Hell Verse,2010,94,"Action,Adventure,Animation",nm0008352,"nm5159316,nm1818197",7.3,3169
tt1785635,AE,The Vault,2017,91,"Crime,Horror,Mystery",nm0124112,"nm2965744,nm0124112",4.9,13605
tt1786668,GB,Cyrano Agency,2010,119,"Comedy,Romance",nm0453477,nm0453477,6.5,1512
tt1786751,AU,CBGB,2013,102,"Crime,Drama,Music",nm0589168,"nm0767713,nm0589168",6.6,11233
tt1787127,AU,The Forgiveness of Blood,2011,109,Drama,nm0551358,"nm1580463,nm0551358",6.8,2063
tt1787660,EC,Being Elmo: A Puppeteer's Journey,2011,80,"Biography,Documentary","nm0548789,nm0788070","nm1860790,nm0788070",7.6,7222
tt1787725,GB,If a Tree Falls: A Story of the Earth Liberation Front,2011,85,"Biography,Crime,Documentary","nm2014414,nm1903582","nm1510517,nm1903582",7.1,3317
tt1787731,AU,Jess + Moss,2011,83,Drama,nm0422316,"nm0422316,nm3644967,nm4229705,nm2134133,nm2157752",6.4,1006
tt1787759,AU,Madea's Big Happy Family,2011,106,"Comedy,Drama",nm1347153,nm1347153,4.8,8632
tt1787767,AU,Naked Harbour,2012,123,Drama,nm0521803,"nm0521803,nm3021060,nm0467962",6.4,2791
tt1787777,DK,Page One,2011,92,Documentary,nm1427149,"nm1425662,nm1427149",6.9,3448
tt1787791,GB,Resurrect Dead: The Mystery of the Toynbee Tiles,2011,86,Documentary,nm3198924,"nm3198924,nm4217931",7.2,2316
tt1787988,AE,Talaash: The Answer Lies Within,2012,140,"Crime,Drama,Mystery","nm1052960,nm1030373","nm0015295,nm0440604,nm1030373,nm8722073,nm1027719",7.2,45124
tt1788383,CA,House of the Rising Sun,2011,90,"Action,Thriller",nm2357819,"nm2357819,nm4207379",4.4,3752
tt1788391,AE,Kill List,2011,95,"Action,Crime,Drama",nm1296554,"nm4207229,nm1296554",6.4,45389
tt1788979,DE,"67th Street, New York, NY",2011,105,"Crime,Thriller",nm1738420,nm1738420,5.3,34918
tt1790809,DK,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,"Action,Adventure,Fantasy","nm1461392,nm1650283","nm0622288,nm0938684,nm0064181,nm0744429,nm0254645",6.5,346510
tt1790834,AU,Simon Killer,2012,106,"Drama,Horror,Thriller",nm1290515,"nm2841936,nm1227232,nm1290515",6.3,5015
tt1790864,AU,The Maze Runner,2014,113,"Action,Mystery,Sci-Fi",nm1226871,"nm4212895,nm2233127,nm3834300,nm2385905",6.8,510763
tt1790869,AU,In Their Skin,2012,97,"Horror,Thriller",nm3134012,"nm3134012,nm3634837,nm1208725",5.3,5795
tt1790885,AU,Zero Dark Thirty,2012,157,"Drama,History,Thriller",nm0000941,nm1676793,7.4,319204
tt1790886,AE,The Campaign,2012,85,Comedy,nm0005366,"nm0376260,nm0570912,nm3347197",6.1,137081
tt1791528,AE,Inherent Vice,2014,148,"Comedy,Crime,Drama",nm0000759,"nm1535410,nm0000759",6.6,110826
tt1791614,AU,Struck by Lightning,2012,90,"Comedy,Drama",nm0200380,nm3182094,6.2,15147
tt1791681,AU,Treehouse,2014,100,"Horror,Mystery,Thriller",nm2408930,"nm4215026,nm4111194",3.8,2505
tt1791682,AU,While We're Young,2014,97,"Comedy,Drama,Mystery",nm0000876,"nm0406585,nm0001728,nm0000876",6.3,53655
tt1792543,AU,The Reunion,2011,90,"Action,Drama",nm0667937,nm0667937,5.1,4341
tt1792621,GB,Superheroes,2011,85,"Action,Comedy,Documentary",nm0055953,"nm0055953,nm2079775",6.4,1771
tt1792647,AR,Cirque du Soleil: Worlds Away,2012,91,Fantasy,nm0011470,nm0011470,6.7,8232
tt1792799,AU,Chromeskull: Laid to Rest 2,2011,93,Horror,nm0356042,nm0356042,5.0,4149
tt1793223,AU,Free Samples,2012,80,"Comedy,Drama",nm1359583,nm4218328,5.6,2319
tt1793239,DE,The Assault,2010,91,"Action,History,Thriller",nm2182866,"nm3709364,nm4315404,nm2182866,nm4217762",6.1,4145
tt1793931,CA,The Tuche Family,2011,95,Comedy,nm0057842,"nm0490702,nm0057842,nm2382268",5.4,3908
tt1794886,GB,Nobel's Last Will,2012,90,"Drama,Mystery,Thriller",nm0282425,"nm0647284,nm1065970",5.9,2905
tt1795369,CA,National Theatre Live: Frankenstein,2011,130,"Drama,Horror,Sci-Fi","nm1229177,nm0000965","nm0791217,nm0213116",8.6,4237
tt1795702,AU,Wild Bill,2011,98,Drama,nm0002077,"nm0002077,nm0454617",7.2,14630
tt1796395,GB,Alzheimer's,2010,107,"Comedy,Drama",nm1044696,nm1672140,6.5,2980
tt1796406,AU,Absent,2011,91,"Drama,Romance,Thriller",nm3014420,nm3014420,6.3,2746
tt1796652,CA,Tokyo Family,2013,146,Drama,nm0945282,"nm0945282,nm1323078",7.5,2239
tt1796657,ID,How Not to Rescue a Princess,2010,75,"Adventure,Animation,Comedy",nm2177966,nm1650390,6.3,2051
tt1797348,AU,7 Days in Havana,2011,129,Drama,"nm0001125,nm0846119,nm0575523,nm0837839,nm0134559,nm0871086,nm0637615","nm0575523,nm0837839,nm1375777,nm0134559,nm0871086,nm1375024,nm0637615,nm1377207",6.0,4277
tt1797396,US,Beyond the Border,2011,122,"Action,Drama,War",nm0391557,"nm1727951,nm2823295",6.2,1627
tt1797449,AR,My First Wedding,2011,102,"Comedy,Romance",nm1033668,nm1352198,6.0,1027
tt1797487,AU,Savannah,2013,101,"Drama,Family,History",nm0371852,"nm0371852,nm5561275,nm0141755",5.8,1772
tt1797504,AE,I Want You,2012,120,"Drama,Romance",nm2692858,"nm0757749,nm0595062",6.8,16610
tt1798188,AU,From Up on Poppy Hill,2011,91,"Animation,Comedy,Drama",nm2066439,"nm4234019,nm1439632,nm4233688,nm0594503,nm2146668",7.4,52136
tt1798291,DE,This Is Martin Bonner,2013,83,Drama,nm1029961,"nm2784327,nm1029961",6.6,1012
tt1798603,AU,Bad Santa 2,2016,92,"Comedy,Crime,Drama",nm0914132,"nm0720135,nm0189272,nm1752051,nm0275629",5.6,28527
tt1798632,AE,Firestarter,2022,94,"Drama,Horror,Sci-Fi",nm8928699,nm1802374,4.6,22170
tt1798684,AE,Southpaw,2015,124,"Action,Drama,Sport",nm0298807,nm1176676,7.3,258689
tt1798709,AE,Her,2013,126,"Drama,Romance,Sci-Fi",nm0005069,nm0005069,8.0,670366
tt1799508,AU,After,2012,90,"Drama,Fantasy,Horror",nm3081301,"nm3081301,nm2859813",5.4,6043
tt1799516,AE,Benji,2018,87,"Crime,Drama,Family",nm0131969,nm0131969,6.3,5476
tt1800241,AU,American Hustle,2013,138,"Crime,Drama",nm0751102,"nm2545235,nm0751102",7.2,500569
tt1800246,AE,That Awkward Moment,2014,94,"Comedy,Romance",nm3230448,nm3230448,6.1,107471
tt1800302,AU,Gold,2016,120,"Biography,Crime,Drama",nm0300866,"nm0957003,nm0557266",6.7,69352
tt1800338,GB,Accused,2014,97,"Biography,Crime,Drama",nm0644309,nm0469618,7.0,4254
tt1800372,GB,Cool Kids Don't Cry,2012,96,"Drama,Family,Sport",nm0007071,"nm3623929,nm0392288",7.4,4040
tt1800393,AE,The Last Son,2021,96,"Drama,Thriller,Western",nm4991744,nm4491133,4.8,2115
tt1800671,GB,Beyond,2012,90,"Adventure,Crime,Mystery",nm0750857,nm0317367,4.8,1360
tt1800734,DE,Shiver,2012,91,"Horror,Thriller",nm0003332,"nm4233170,nm0918092",4.3,1155
tt1800741,AE,Step Up Revolution,2012,99,"Drama,Music,Romance",nm1228976,"nm5177729,nm0012137",6.4,58205
tt1801051,IT,Eyyvah Eyvah 2,2011,106,Comedy,nm1699659,nm1616534,6.6,15539
tt1801071,GB,See You in Montevideo,2014,141,"Adventure,Biography,Comedy",nm0081449,"nm0901286,nm0081449,nm0102492",8.1,7766
tt1801123,GB,Travelling Salesman,2012,80,"Drama,Mystery,Sci-Fi",nm2637294,"nm2637294,nm2634491",5.8,1371
tt1801552,AU,Gotti,2018,112,"Biography,Crime,Drama",nm0175305,nm0229644,4.8,17147
tt1802197,AU,The Lady,2011,132,"Biography,Drama,History",nm0000108,nm0292451,7.0,11301
tt1802810,GB,Woman in Love,2011,108,Comedy,nm0118345,"nm2873754,nm0118345",5.7,3673
tt18039808,AU,The Last Queen,2022,110,"Adventure,Drama,History","nm5065068,nm4941695","nm5065068,nm4941695",6.5,1176
tt1804623,IN,Pasanga,2009,178,"Drama,Family",nm4242010,nm4242010,7.7,1067
tt1804642,GB,Gold and Copper,2010,97,"Drama,Romance",nm2170406,nm5936070,7.2,3777
tt1805263,CA,I Am Kalam,2010,88,"Comedy,Drama,Family",nm4244515,"nm2787262,nm4244515,nm1538581,nm6873618",7.9,4883
tt1805297,AU,The Women on the 6th Floor,2010,102,Comedy,nm0494355,"nm0867374,nm0494355",7.1,10705
tt1806913,AE,Golmaal Again,2017,140,"Action,Comedy,Fantasy",nm1460159,"nm2260872,nm2678319,nm1182352,nm1460159",5.0,10616
tt1806954,AU,Lost Christmas,2011,89,"Drama,Family",nm0370510,"nm0370510,nm0517539",7.0,1528
tt1806959,IN,Manmadhan Ambu,2010,152,"Comedy,Drama","nm4301161,nm0433893","nm0352032,nm3585776",5.7,1340
tt1806975,AU,Never Open the Door,2014,64,"Horror,Mystery,Sci-Fi",nm1142903,"nm1142903,nm3242865",5.2,1629
tt1807022,CA,Super,2010,140,Drama,nm1962192,"nm13659743,nm1962192",8.0,2584
tt1807081,US,Humdinger,2011,96,"Comedy,Drama",nm1659908,nm1659908,6.3,3991
tt18071320,AU,Inside Man,2023,91,"Crime,Drama,Thriller",nm1595523,nm4262173,5.5,1474
tt18071972,AR,Organ Trail,2023,112,"Drama,Horror,Thriller",nm0417794,nm5167119,5.0,1427
tt18072316,AU,Bade Miyan Chote Miyan,2024,163,"Action,Sci-Fi,Thriller",nm1804614,"nm2423656,nm10778527,nm0080171,nm1804614",4.7,34379
tt18072376,DE,The Situation of Mehdi,2022,98,"Biography,Drama,War","nm7922387,nm8593450","nm7922389,nm7922387",6.7,1073
tt18072540,AU,The Communion Girl,2022,98,Horror,nm1414579,"nm1414579,nm1952158,nm1157609",5.3,1401
tt18072882,AU,Northern Comfort,2023,97,Comedy,nm2619779,"nm4658646,nm2282593,nm2619779",5.5,1324
tt18073134,CA,Conjugal Visit,2022,120,"Drama,Romance",nm8324359,"nm8324359,nm7554570,nm8799720",6.7,1150
tt18073328,AU,Blood & Gold,2023,98,"Action,Drama,War",nm0861826,"nm1112838,nm0861826",6.5,17267
tt18079362,AU,80 for Brady,2023,98,"Comedy,Drama,Sport",nm5568803,"nm1054604,nm2873539",5.9,11573
tt1807944,AU,As I Lay Dying,2013,110,Drama,nm0290556,"nm0290556,nm5775490",5.3,4198
tt1807950,AU,Love Likes Coincidences,2011,118,"Drama,Romance",nm0814716,nm2898305,7.2,19668
tt1807958,GB,"Man, Chicks Are Just Different",2011,90,"Comedy,Drama",nm0467666,nm0467666,5.8,1275
tt1807984,TR,Bir Avuç Deniz,2011,109,Drama,nm4025732,nm4025732,4.4,1128
tt1808015,GB,What a Beautiful Day,2011,97,Comedy,nm0638115,"nm2504581,nm0638115",6.3,6127
tt1808045,IT,Czarny czwartek. Janek Wisniewski padl,2011,105,"Drama,History",nm0470374,"nm4247312,nm4247810",6.6,1298
tt18080968,AE,Yaaro,2022,103,"Horror,Thriller",nm13384034,nm13384034,3.9,1206
tt1808197,FR,Incir Reçeli,2011,94,"Drama,Romance",nm1741731,"nm1741731,nm9669593",6.5,14376
tt1808223,GB,Losers' Club,2011,105,"Comedy,Drama,Romance",nm1376035,"nm3133017,nm1376035",7.5,25490
tt1808240,AR,As Luck Would Have It,2011,94,"Comedy,Drama",nm0407067,nm0407067,6.1,2883
tt18082758,AU,The Takeover,2022,87,"Action,Crime,Thriller",nm0597687,"nm0469088,nm12529167",5.3,5158
tt1808339,AU,Not Another Happy Ending,2013,102,"Comedy,Drama,Romance",nm0563814,nm1520937,6.1,5128
tt1808360,PL,"Och, Karol 2",2011,105,Comedy,nm0921264,"nm0921264,nm0503317",4.3,1065
tt1808454,DE,Suicide Room,2011,110,"Crime,Drama,Thriller",nm1717924,nm1717924,6.6,11571
tt1808477,JP,Skew,2011,83,"Horror,Thriller",nm1555977,nm1555977,4.4,2083
tt1808587,GB,The Stig-Helmer Story,2011,100,"Comedy,Drama",nm0959717,nm0959717,4.5,1965
tt1808659,GB,Wasted Youth,2011,122,Drama,"nm1010128,nm3030296","nm1010128,nm3030296",5.9,1032
tt1808691,RS,Ya Sonra,2011,105,"Comedy,Drama,Romance",nm1384721,nm1384721,5.2,2577
tt1809231,CA,Jackpot,2011,86,"Action,Comedy,Crime",nm0994368,"nm0994368,nm1867674",6.6,3419
tt18092672,AU,Gold Run,2022,117,"Drama,Thriller,War",nm0117556,"nm1474994,nm0512552,nm1856961",6.6,2618
tt1809287,AU,Ecstasy,2011,99,"Drama,Romance",nm1406806,"nm1954640,nm1406806,nm0920543,nm3543836",5.0,1914
tt1809387,AU,The War You Don't See,2010,97,"Documentary,War","nm0683400,nm1207166",nm0683400,8.4,1527
tt1809398,AE,Unbroken,2014,137,"Action,Biography,Drama",nm0001401,"nm0481418,nm0629933,nm0001054,nm1227780,nm0001053",7.2,182889
tt1810522,XWW,Aalwar,2007,152,Action,nm4254713,nm4254713,2.9,1133
tt1810602,GB,If You Are the One 2,2010,120,"Comedy,Romance",nm0271815,"nm0911032,nm0271815",5.9,1683
tt1810683,AU,Little Boy,2015,106,"Drama,History,War",nm1920049,"nm2433864,nm1920049",7.3,24264
tt1810710,AU,My Trip Back to the Dark Side,2014,94,Thriller,nm0822597,"nm0046413,nm1639228",4.4,1016
tt1810864,GB,Ducoboo,2011,96,"Comedy,Family",nm0154385,"nm4513135,nm4513070,nm0154385,nm3560371",4.7,1121
tt1811307,AE,Burning Blue,2013,96,"Biography,Drama,Romance",nm4255184,nm4255184,6.2,2664
tt1811315,GB,FDR: American Badass!,2012,93,"Action,Comedy",nm1085012,nm0666388,5.2,2110
tt1813327,FI,The Salt of Life,2011,90,"Comedy,Romance",nm0223924,"nm0223924,nm2661589",6.3,1860
tt1813609,AU,A Haunting at Silver Falls,2013,96,"Horror,Thriller",nm0233078,"nm0519154,nm4256393,nm1359191",4.8,2941
tt1813757,AE,Who Killed Captain Alex?,2010,64,"Action,Crime,Mystery",nm4254419,nm4254419,7.8,10853
tt1814621,AU,Admission,2013,107,"Comedy,Drama,Romance",nm0919369,"nm0188733,nm5067996",5.7,36270
tt1814631,AU,American Nudist,2011,66,Drama,nm1316167,"nm1803800,nm0950123,nm1316167",2.1,1644
tt1814642,US,Bad Hero,2010,73,"Comedy,Crime,Drama",nm3346260,nm3346260,8.3,2105
tt1814797,IN,Mirapakai,2011,160,"Action,Comedy,Drama",nm2356507,"nm1189085,nm2356507,nm6580663,nm2360829",6.3,1239
tt1814836,AU,Project Nim,2011,93,Documentary,nm1016428,nm5002788,7.4,8599
tt1814905,GB,The Crying Dead,2011,77,"Adventure,Horror,Thriller",nm2598931,"nm0132843,nm2598931",3.9,1353
tt1814930,GB,Vegucated,2011,76,"Comedy,Documentary",nm4260416,nm4260416,7.1,3045
tt1815708,AU,Freelancers,2012,96,"Action,Crime,Drama",nm0855843,nm2890757,4.7,10723
tt1815717,CA,Gerontophilia,2013,82,"Comedy,Romance",nm0478418,"nm5017305,nm0478418",6.3,2746
tt1815746,CA,Humans vs Zombies,2011,93,"Comedy,Horror,Sci-Fi",nm2832966,"nm2832966,nm4262905",3.9,1507
tt1815753,GB,One Day More,2011,112,"Comedy,Romance",nm0893111,"nm1703635,nm0893111,nm1614496,nm1182729",6.2,1365
tt1815782,DE,The Crown Jewels,2011,120,Drama,nm0501281,"nm0501281,nm1415329",5.9,2939
tt1815799,GB,Beloved,2011,133,"Comedy,Drama,Musical",nm0393394,nm0393394,6.1,2579
tt1815837,IN,Moner Manush,2010,150,Biography,nm0315872,"nm4736228,nm0315872,nm0304355",7.9,1463
tt1815852,BR,Nitro Circus: The Movie,2012,92,"Action,Comedy,Documentary",nm2285549,"nm1146032,nm2285549",6.6,6380
tt1815862,AU,After Earth,2013,100,"Action,Adventure,Sci-Fi",nm0796117,"nm0000226,nm0796117,nm1729428",4.8,209041
tt18162096,AU,Do Not Expect Too Much from the End of the World,2023,163,Comedy,nm1257492,nm1257492,7.5,1591
tt18163024,CA,Cherasaala,2022,140,"Crime,Drama,Romance",nm13388273,nm13388287,8.7,1995
tt1816518,AU,Ernest & Celestine,2012,80,"Adventure,Animation,Comedy","nm0665262,nm2883649,nm0041334","nm0672032,nm6135541",7.8,22273
tt1816597,AU,The Aggression Scale,2012,85,"Action,Crime,Thriller",nm1921345,nm2050703,5.9,3506
tt1816608,AU,Another Me,2013,86,"Mystery,Thriller",nm0170043,"nm0170043,nm5367652",4.6,6070
tt1817081,AE,A Case of You,2013,89,"Comedy,Romance",nm0192478,"nm2342540,nm0519043,nm1218757",5.6,12341
tt1817191,CA,Another Woman's Life,2012,97,"Comedy,Drama,Mystery",nm0856500,"nm4265279,nm0501123,nm0856500",6.3,2494
tt1817232,AU,Phineas and Ferb the Movie: Candace Against the Universe,2020,86,"Adventure,Animation,Comedy",nm1401131,"nm0397377,nm3408251,nm1009988,nm0963343,nm1401131,nm0693933,nm0550578",7.0,5455
tt1817273,AE,The Place Beyond the Pines,2012,140,"Crime,Drama,Thriller",nm0161834,"nm0161834,nm1397579,nm2942187",7.3,290678
tt1817276,CA,A Resurrection,2013,89,"Drama,Horror,Thriller",nm7967242,nm7967242,3.9,1771
tt1817286,GB,One Night,2012,104,Drama,nm0069711,nm0069711,6.2,1435
tt1817287,IT,Is the Man Who Is Tall Happy?,2013,88,"Animation,Biography,Documentary",nm0327273,nm0327273,7.1,3682
tt1817771,AU,Freaks of Nature,2015,92,"Comedy,Horror,Sci-Fi",nm0681852,nm3349927,5.9,13382
tt18180926,AU,The New Boy,2023,96,"Drama,Fantasy,History",nm0861610,nm0861610,5.7,1066
tt18184012,AE,Love Mocktail 2,2022,140,"Drama,Romance",nm9135703,nm9135703,7.4,2538
