tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt1640218,AU,Evidence,2012,78,"Horror,Sci-Fi",nm2292011,nm1726021,5.0,5337
tt16404416,AE,Maa Oori Polimera,2021,98,Thriller,nm11750379,nm11750379,7.2,1039
tt1640459,AU,Hobo with a Shotgun,2011,86,"Action,Comedy,Crime",nm2639032,nm3111082,6.1,48646
tt1640484,AU,Jumping the Broom,2011,112,"Comedy,Drama",nm0015328,"nm0402804,nm1656428",5.7,11532
tt1640486,AU,Inside Out,2011,93,"Crime,Drama",nm0541703,nm4046433,4.5,1860
tt1640548,AE,Rampart,2011,108,"Crime,Drama",nm0610219,"nm0255278,nm0610219",5.8,25238
tt1640680,AU,Armadillo,2010,105,"Documentary,War",nm2178458,nm1417214,7.5,10331
tt1640711,AU,A Few Best Men,2011,97,"Comedy,Romance",nm0254632,nm1918877,5.7,13563
tt1640718,AU,Kahlil Gibran's The Prophet,2014,85,"Animation,Drama","nm0021249,nm0110293,nm0110294,nm0336049,nm2434710,nm1119079,nm1315434,nm0687739,nm2677924,nm3926251","nm0021249,nm3209505,nm0917440,nm0575293,nm0939669",7.0,5042
tt1641385,GB,96 Minutes,2011,93,"Drama,Thriller",nm1350938,nm1350938,5.7,3400
tt1641401,DE,Louder Than Words,2013,95,"Drama,Family",nm0003745,nm5699752,6.0,1188
tt1641410,EC,Terraferma,2011,88,Drama,nm0187740,"nm0187740,nm0606081",6.7,3212
tt1641624,CA,My Piece of the Pie,2011,109,"Comedy,Drama",nm0458251,nm0458251,5.8,2341
tt1641638,GB,The Legend Is Born: Ip Man,2010,100,"Action,Biography,Drama",nm0946875,"nm0497231,nm0926075",7.0,32768
tt1641841,AU,Skin Trade,2014,96,"Action,Crime,Thriller",nm0879960,"nm0000185,nm0253097,nm1907744,nm0404882",5.6,8574
tt16419074,AU,Air,2023,111,"Drama,Sport",nm0000255,nm7418825,7.4,167353
tt1641975,AU,Citadel,2012,84,"Drama,Horror,Thriller",nm1164602,nm1164602,5.5,7333
tt1642252,AU,Big Tits Zombies,2010,73,"Action,Comedy,Horror",nm0620315,"nm3887275,nm0620315",4.3,1447
tt16424988,AU,Your Lucky Day,2023,89,Thriller,nm3699300,nm3699300,5.9,2389
tt16425284,AU,Mixed by Erry,2023,110,"Comedy,History",nm3319289,"nm3319289,nm7894308,nm8587198",7.1,5450
tt16426066,AU,Scare Package II: Rad Chad's Revenge,2022,98,"Comedy,Horror","nm0056987,nm4044179,nm1323319,nm5178386,nm1229295","nm1323319,nm2582925,nm0056987,nm2424555,nm3832282,nm4044179,nm5178386",4.8,1233
tt16426418,AU,Challengers,2024,131,"Drama,Romance,Sport",nm0345174,nm3936259,7.8,10488
tt1642665,CA,The Depraved,2011,94,"Horror,Thriller",nm2755970,nm1201138,5.2,3109
tt16427398,AU,Dark Nature,2022,85,Horror,nm4203473,"nm4203473,nm5596147",4.4,1188
tt16427718,AU,All Hail,2022,118,"Comedy,Drama",nm0138759,"nm0972812,nm1481172",5.6,3970
tt16428256,AR,Suzume,2022,122,"Action,Adventure,Animation",nm1396121,nm1396121,7.6,39039
tt16431870,AU,The Family Plan,2023,118,"Action,Comedy",nm0148116,nm1548597,6.3,41282
tt16431882,AU,Brooklyn 45,2023,92,"Drama,History,Horror",nm0313295,nm0313295,5.9,2178
tt16431966,AU,Sometimes I Think About Dying,2023,94,"Comedy,Drama,Romance",nm3939072,"nm9276804,nm4740773,nm2826720",6.5,2277
tt1643222,AU,Hell,2011,89,"Horror,Sci-Fi,Thriller",nm2959497,"nm2959497,nm2059486,nm0944230",5.9,12386
tt16437278,AU,The Strays,2023,100,"Drama,Mystery,Thriller",nm2533322,nm2533322,4.9,11998
tt16444750,AU,The Last 10 Years,2022,124,"Drama,Romance",nm5706837,"nm13222597,nm0645443,nm10264881",6.9,1361
tt16446556,IN,Nenevaru,2022,122,"Action,Romance,Thriller",nm13222966,nm13222966,3.3,3022
tt1644669,AU,The Levenger Tapes,2013,86,"Horror,Mystery,Thriller",nm1429382,nm1429382,4.3,1048
tt1645080,AU,The Art of Getting By,2011,83,"Drama,Romance",nm1026883,nm1026883,6.5,60812
tt1645089,AE,Inside Job,2010,109,"Crime,Documentary",nm2480587,"nm2480587,nm1556822,nm2903269",8.2,78970
tt1645131,AU,Romeo & Juliet,2013,118,"Drama,Romance",nm0137363,"nm0271501,nm0000636",5.8,12628
tt1645155,CA,Erased,2012,100,"Action,Thriller",nm0836715,nm3885069,6.0,32680
tt1645170,AE,The Dictator,2012,83,Comedy,nm0153078,"nm0056187,nm0073688,nm0541635,nm0769840",6.4,334892
tt16452664,AU,Father There Is Only One 3,2022,99,Comedy,nm0782213,"nm2125297,nm0782213,nm0893556,nm1409431",5.3,1064
tt16453244,AE,How I Fell in Love with a Gangster,2022,185,"Crime,Drama",nm10398220,"nm6363394,nm10398220",6.0,2886
tt1645916,AU,Standby,2014,90,"Comedy,Romance","nm1637400,nm1964444",nm1980706,5.8,1686
tt1646111,DK,"Life, Above All",2010,100,Drama,nm0005628,"nm0285168,nm0005628,nm0833619",7.1,1507
tt1646114,AU,My Joy,2010,127,Drama,nm0523665,nm0523665,6.8,2623
tt1646127,GB,Lights Out,2010,87,"Drama,Mystery,Thriller",nm1257259,nm1257259,6.4,1170
tt1646212,AU,Deep Dark Canyon,2013,90,"Action,Drama,Thriller","nm0506312,nm1719186","nm0506312,nm1719186",5.0,1134
tt1646926,AU,Open Season 3,2010,75,"Adventure,Animation,Comedy",nm0970606,"nm0137811,nm1558946,nm0827670",5.0,13237
tt1646958,CA,The Autobiography of Nicolae Ceausescu,2010,180,"Biography,Documentary,History",nm0880297,nm0880297,7.5,1639
tt1646959,AU,Bedevilled,2010,115,"Drama,Horror,Thriller",nm1564550,nm4040235,7.3,17040
tt1646971,AU,How to Train Your Dragon 2,2014,102,"Action,Adventure,Animation",nm0213450,"nm0213450,nm2441763",7.8,364037
tt1646973,DE,The Silent House,2010,86,"Drama,Horror,Mystery",nm3889354,"nm2864272,nm3889354,nm4052716",5.3,8028
tt1646974,GB,The Names of Love,2010,100,"Comedy,Drama,Romance",nm1098171,"nm1928581,nm1098171",7.1,8226
tt1646975,BR,Le Quattro Volte,2010,88,Drama,nm1506005,nm1506005,7.2,4271
tt1646980,AU,The Double,2011,98,"Action,Adventure,Crime",nm0104973,"nm0104973,nm0351929",5.9,31549
tt1646987,AE,Wrath of the Titans,2012,99,"Action,Adventure,Fantasy",nm0509448,"nm2669197,nm0424901,nm0075528,nm0189117",5.7,195552
tt1647483,AU,Wasted on the Young,2010,97,"Drama,Thriller",nm2279930,nm2279930,5.8,2586
tt1647668,AU,Million Dollar Arm,2014,124,"Biography,Drama,Sport",nm0318916,nm0565336,7.0,47844
tt1648093,AU,The Lost Bladesman,2011,109,"Action,Biography,Drama","nm0159039,nm0538320","nm0159039,nm0538320",6.0,4534
tt1648112,AU,New Kids Turbo,2010,84,"Action,Comedy","nm1473091,nm1475794","nm1473091,nm1475794",6.4,17716
tt1648179,AU,Here Comes the Boom,2012,105,"Action,Comedy,Sport",nm0178997,"nm1615610,nm0416673,nm0720609",6.4,95479
tt1648186,AT,Fisherman's Friends,2019,112,"Comedy,Drama,Music",nm3043248,"nm1319618,nm1276348,nm0039328",7.0,11348
tt1648190,AU,The Dark Tower,2017,95,"Action,Adventure,Fantasy",nm1064048,"nm0326040,nm0684374,nm0421314,nm1064048,nm0000175",5.6,145823
tt1648201,GB,For Lovers Only,2011,87,"Comedy,Drama,Romance",nm0689187,nm0689185,6.9,1651
tt1648208,AU,Riddle,2013,100,"Mystery,Thriller","nm1458804,nm3907719","nm1435707,nm1458804,nm3907719,nm4130329",4.1,2138
tt1648216,AE,Three Steps Above Heaven,2010,118,"Action,Drama,Romance",nm2692858,"nm0595062,nm0757749",6.8,28883
tt16491324,AE,Honor Society,2022,98,"Comedy,Romance",nm6250496,nm0329047,6.5,9697
tt16491414,AU,The Naughty Nine,2023,83,"Adventure,Comedy,Crime",nm3154756,"nm0253624,nm1698584",5.3,2049
tt16492636,AU,Demon Slayer: Kimetsu no Yaiba - Asakusa Arc,2021,103,"Action,Animation,Fantasy",nm1417038,nm10281577,8.7,3717
tt16492678,AE,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,2021,87,"Action,Animation,Fantasy",nm1417038,nm10281577,8.9,24348
tt1649303,GB,Darling,2010,151,"Comedy,Drama,Romance",nm0440269,nm6579579,7.4,3937
tt1649418,AT,The Gray Man,2022,122,"Action,Thriller","nm0751648,nm0751577","nm0751648,nm1321655,nm1321656,nm3892675",6.5,238627
tt1649419,AU,The Impossible,2012,114,"Drama,History,Thriller",nm1291105,"nm1037221,nm5377442",7.5,244068
tt1649431,CA,Vedam,2010,135,"Action,Drama",nm3758453,"nm3758453,nm13659743",8.1,8822
tt1649443,AU,[REC] 4: Apocalypse,2014,95,"Horror,Thriller",nm0049371,"nm0049371,nm1548856",5.3,20111
tt1649444,GB,[REC] 3: Genesis,2012,80,"Comedy,Horror,Thriller",nm0687042,"nm1084937,nm0687042,nm1051468",5.0,38122
tt16496386,AU,97 Minutes,2023,93,Thriller,nm1993322,nm0344036,4.9,8737
tt1649780,AU,"Peace, Love & Misunderstanding",2011,96,"Comedy,Drama,Music",nm0000915,"nm3898253,nm3895605",5.9,8778
tt1650028,AU,Wreckers,2011,85,Drama,nm1216724,nm1216724,5.8,3142
tt1650042,ES,Dead Season,2012,85,"Horror,Sci-Fi",nm1951858,"nm1951858,nm1450336,nm1911188",4.6,3207
tt1650043,CA,Diary of a Wimpy Kid: Rodrick Rules,2011,99,"Comedy,Family",nm0101047,"nm0007091,nm0431817,nm2732149",6.6,36580
tt1650044,AU,The Facility,2012,80,Horror,nm1427994,nm1427994,4.8,2456
tt1650048,AR,Laurence Anyways,2012,168,"Drama,Romance",nm0230859,nm0230859,7.6,22206
tt1650058,AE,The Perfect Family,2011,84,"Comedy,Drama",nm2704557,"nm0325288,nm3805317",5.6,1599
tt1650060,CA,SGT. Will Gardner,2019,125,"Action,Adventure,Drama",nm0242882,nm0242882,5.9,1192
tt1650062,AU,Super 8,2011,112,"Action,Mystery,Sci-Fi",nm0009190,nm0009190,7.0,367545
tt1650393,AU,C.O.G.,2013,88,"Comedy,Drama",nm1547859,"nm1547859,nm1358380",5.6,3904
tt1650407,AE,"Turn Me On, Dammit!",2011,76,"Comedy,Romance",nm0414728,"nm0414728,nm2097279",6.3,9723
tt1650427,TR,Resturlaub,2011,97,Comedy,nm0774221,nm1155478,4.9,1306
tt1650433,IN,Sura,2010,159,Action,nm3907215,"nm3907215,nm9967768",3.0,8687
tt1650453,CA,I Wish,2011,128,Drama,nm0466153,nm0466153,7.3,7939
tt1650535,AU,The Entitled,2011,91,"Crime,Thriller",nm0005616,nm1474331,6.1,6836
tt1650536,FR,Türkisch für Anfänger,2012,105,"Adventure,Comedy",nm1480916,"nm1480916,nm3898097",5.8,9426
tt1650537,US,Inkubus,2011,80,Horror,nm0161870,"nm0161870,nm0243463",3.8,1241
tt1650554,AU,Kick-Ass 2,2013,103,"Action,Comedy,Crime",nm0905592,"nm0905592,nm2092839,nm1348210",6.5,288435
tt1650555,AU,Game of Werewolves,2011,102,"Comedy,Horror",nm0554890,nm0554890,6.0,2474
tt1650844,AU,Escaping Tel Aviv,2009,119,"Action,Adventure,Drama",nm0032714,nm3961753,7.3,6191
tt1651065,GB,Don't Go in the Woods,2010,83,"Horror,Musical",nm0000352,"nm0083851,nm0000352,nm0898848",2.7,1112
tt1651118,PL,Shapito-shou: Lyubov i druzhba,2011,107,"Comedy,Musical",nm1959192,nm1959127,7.6,1555
tt1651143,DE,No controles,2010,100,"Comedy,Romance",nm1141070,"nm1141070,nm1749125",5.9,1196
tt1651323,AU,Breaking Wind,2012,82,Comedy,nm0608936,nm0608936,2.3,5025
tt1651328,AU,Our Day Will Come,2010,90,Drama,nm0310615,"nm0310615,nm4080102",6.1,4217
tt1652287,GB,35 and Ticking,2011,104,"Comedy,Romance",nm1005607,nm1005607,5.5,1759
tt16527290,AE,Wire Room,2022,96,"Action,Thriller",nm1760759,nm10242127,3.6,1588
tt16527824,AU,Warhorse One,2023,126,"Action,Drama,War","nm0442287,nm0835001","nm0835001,nm0442287",5.4,2287
tt16529222,AE,Special Delivery,2022,109,"Action,Crime,Thriller",nm3563067,nm3563067,6.4,2977
tt16532314,AU,It's A Wonderful Binge,2022,98,Comedy,nm3848783,"nm1275670,nm3848783",4.6,1166
tt16533296,DE,The Super Bob Einstein Movie,2021,75,"Biography,Comedy,Documentary",nm0324952,"nm0324952,nm0562676",7.3,1014
tt1653649,AU,The Alien Girl,2010,100,"Action,Drama",nm3138629,"nm3916415,nm3916581",6.4,1058
tt1653665,AT,Goodbye Christopher Robin,2017,107,"Biography,Drama,Family",nm0193508,"nm0101639,nm0891001",7.1,29849
tt1653690,ES,Ong Bak 3,2010,99,Action,"nm1388074,nm1437277","nm1388074,nm1437277",4.9,14695
tt1653700,AU,The Veteran,2011,98,"Action,Crime,Thriller",nm0394024,"nm0394024,nm2835233",5.8,7400
tt1653911,CA,Mozart's Sister,2010,120,"Biography,Drama,Music",nm0299677,nm0299677,6.4,1614
tt1653913,CA,Helldriver,2010,117,"Horror,Sci-Fi",nm1883583,"nm1883583,nm4109195",5.2,1776
tt1654523,AU,Night Train to Lisbon,2013,111,"Mystery,Romance,Thriller",nm0000806,"nm0490417,nm0380777,nm1453358",6.8,20770
tt1654829,CA,Thérèse,2012,110,Drama,nm0002218,"nm0561095,nm0141843,nm0002218",6.1,3898
tt16550628,BG,Chebi: My Fluffy Friend,2023,113,"Comedy,Family",nm2979103,"nm5683526,nm5684037,nm4224399,nm0882417,nm5683926",5.8,1627
tt1655389,AE,Blonde,2022,167,"Drama,History",nm0231596,"nm0231596,nm0643093",5.5,71961
tt1655413,CA,The Suicide Shop,2012,79,"Animation,Comedy,Musical",nm0496312,"nm0496312,nm0856628",6.2,8600
tt1655416,AU,Mental,2012,116,"Comedy,Drama",nm0389591,nm0389591,6.1,5200
tt1655420,AU,My Week with Marilyn,2011,99,"Biography,Drama",nm0193508,"nm0388130,nm1133610",6.9,89603
tt1655441,AE,The Age of Adaline,2015,112,"Drama,Fantasy,Romance",nm1767218,"nm0328987,nm3384330",7.2,203145
tt1655442,AU,The Artist,2011,100,"Comedy,Drama,Romance",nm0371890,nm0371890,7.9,248611
tt1655444,AE,There Are No Saints,2022,105,"Action,Thriller",nm1319852,nm0001707,4.8,1365
tt1655460,AU,Wanderlust,2012,98,"Comedy,Romance",nm0906476,"nm0906476,nm0547800",5.6,80492
tt1655461,AU,Wild Oats,2016,86,"Action,Adventure,Comedy",nm0855035,"nm0616673,nm0437594",5.7,4659
tt1655607,CA,Singam,2010,160,"Action,Crime,Thriller",nm1419055,"nm1419055,nm9967768",6.9,7645
tt1655617,AR,Bestseller,2010,117,"Horror,Mystery,Thriller",nm1035649,nm1035649,6.1,1223
tt1656170,AU,Bringing Up Bobby,2011,93,Comedy,nm0000463,"nm3511906,nm0000463",5.1,2046
tt1656171,AU,Dam999,2011,108,"Adventure,Drama,Sci-Fi",nm3910829,"nm3910829,nm2599619",3.9,20775
tt1656177,AU,Most Wanted,2020,125,"Crime,Drama,History",nm1637832,nm1637832,6.2,5704
tt1656186,AU,Stolen,2012,96,"Action,Crime,Thriller",nm0922346,nm1638756,5.5,46437
tt1656190,AU,Safe,2012,94,"Action,Crime,Thriller",nm0945026,nm0945026,6.5,117593
tt1656192,AU,Special Forces,2011,109,"Action,Drama,War",nm1360702,"nm1360702,nm0178264,nm4389075",6.3,19531
tt1656197,AE,The Speak,2011,83,Horror,nm2754353,"nm0233078,nm1334813,nm2754353,nm0928862",4.3,1705
tt1657283,AU,Honey 2,2011,110,"Comedy,Drama,Music",nm0937306,"nm1010379,nm0915814",5.2,7688
tt1657299,AU,The Decoy Bride,2011,89,"Comedy,Drama,Romance",nm0284308,"nm1672363,nm0680766",6.1,12566
tt1657507,AE,Colombiana,2011,108,"Action,Drama,Thriller",nm0576298,"nm0000108,nm0436543",6.4,107658
tt1657510,AU,Gimme Shelter,2013,101,Drama,nm0470323,nm0470323,6.4,9434
tt1657512,FI,I Travel Alone,2011,90,Drama,nm0471622,nm1123929,6.5,1471
tt1657513,AU,Louis Cyr,2013,123,"Biography,Drama,History",nm1637832,"nm0349847,nm0645017",7.4,1915
tt1657517,AU,The Song of Names,2019,113,"Drama,Music,Mystery",nm0320660,"nm0128997,nm3919675",6.5,5298
tt1657865,AE,Dear Zoe,2022,94,"Drama,Mystery,Romance",nm0920227,"nm3919377,nm2642673,nm0552775",5.7,1447
tt1658797,AU,Anuvahood,2011,88,"Comedy,Crime,Drama","nm0212563,nm0006859","nm0212563,nm4017905",5.4,5380
tt1658801,AU,Freeheld,2015,103,"Biography,Drama,Romance",nm0813164,nm0638913,6.6,13236
tt1658820,DK,Sket,2011,83,"Crime,Drama,Thriller",nm3786304,nm3786304,4.7,1647
tt1658837,AU,The Tall Man,2012,106,"Crime,Drama,Horror",nm1052791,nm1052791,5.9,43233
tt1659216,AU,Spiders,2013,89,"Action,Adventure,Comedy",nm0847749,"nm1308829,nm0847749,nm2828434",3.4,4745
tt1659253,AU,Thorne: Scaredycat,2010,120,"Crime,Drama,Mystery",nm0743239,"nm0032425,nm0082456,nm1636779,nm2049844",6.5,2204
tt1659337,AU,The Perks of Being a Wallflower,2012,103,Drama,nm0154716,nm0154716,7.9,547995
tt1659338,AU,The Numbers Station,2013,89,"Action,Thriller",nm0054504,nm2400444,5.6,20855
tt1659343,AU,Universal Soldier: Day of Reckoning,2012,114,"Action,Horror,Mystery",nm0404882,"nm0404882,nm1586036,nm0339040,nm0224537,nm0745330,nm0500609,nm0002041",5.1,21392
tt1659611,CA,The Roommates Party,2015,102,"Comedy,Drama",nm1464507,nm1464507,5.2,1169
tt1659619,AU,The Odyssey,2016,122,"Adventure,Biography,Drama",nm1362432,"nm1362432,nm1668171,nm0184151,nm0265923,nm2310859",6.6,6192
tt1660302,GB,Our Children,2012,111,"Crime,Drama",nm1050098,"nm4213310,nm0081179,nm1050098",6.8,3134
tt1660379,AE,House of Tolerance,2011,122,Drama,nm0094274,nm0094274,6.7,7804
tt1660648,AU,Ricky Stanicky,2024,113,Comedy,nm0268380,"nm0124244,nm1973595,nm1434173,nm0268380,nm0971919,nm0148808,nm1247076,nm5621359",6.2,39207
tt16606580,IN,Half Stories,2022,91,"Horror,Thriller",nm13243639,nm13243639,3.0,2050
tt16606592,AU,The Animal Kingdom,2023,128,"Adventure,Drama,Horror",nm3619993,"nm3619993,nm12028543",6.7,6394
tt1661031,ID,Brindaavanam,2010,169,"Action,Comedy,Drama",nm2449331,"nm2449331,nm2270180",7.1,4673
tt1661099,AE,X,2011,90,"Crime,Drama,Thriller",nm0382054,"nm0565883,nm0382054",5.5,7417
tt1661199,AU,Cinderella,2015,105,"Adventure,Drama,Family",nm0000110,"nm0919363,nm0674518",6.9,190733
tt1661275,AU,Their Finest,2016,117,"Comedy,Drama,Romance",nm0771054,"nm0262986,nm0960711",6.8,21295
tt1661382,AU,Grudge Match,2013,113,"Comedy,Drama,Sport",nm0781842,"nm0445552,nm0745247",6.4,62870
tt1661420,AR,Polisse,2011,127,"Crime,Drama",nm0494069,"nm0494069,nm0073384",7.3,15328
tt1661461,AU,What a Man,2011,95,"Comedy,Romance","nm0777788,nm0478194","nm0777788,nm2205241",5.5,3962
tt1661820,AU,Cut Bank,2014,93,"Crime,Drama,Mystery",nm0787687,nm3069399,6.1,13839
tt1661862,GB,No Rest for the Wicked,2011,114,"Crime,Thriller",nm0881762,"nm0311132,nm0881762",6.4,5531
tt1662293,AU,Nothing Left to Fear,2013,100,Horror,nm1913201,nm3073696,4.4,5238
tt1662500,GB,Everlasting,2016,85,"Crime,Drama,Mystery",nm0006589,nm0006589,5.0,3011
tt1662557,AE,No Mercy,2010,123,"Action,Crime,Mystery",nm3936368,nm3936368,7.4,9468
tt1663143,AU,Fun Size,2012,86,"Adventure,Comedy,Crime",nm0777300,nm3877887,5.4,15141
tt1663187,AU,The Chaperone,2011,103,"Action,Comedy,Family",nm0378893,nm3926543,5.1,5414
tt1663202,AU,The Revenant,2015,156,"Action,Adventure,Drama",nm0327944,"nm1872664,nm0327944,nm3488559",8.0,874351
tt1663207,AU,Life of Crime,2013,98,"Comedy,Crime",nm1633080,"nm1633080,nm0001465",5.8,20213
tt1663222,GB,Dead Sea,2014,90,"Action,Adventure,Horror",nm1761677,nm1761677,2.4,1560
tt1663321,EG,Chicken with Plums,2011,93,"Comedy,Drama","nm1749112,nm2277869","nm2277869,nm1749112",7.0,9975
tt1663625,US,Bloody Bloody Bible Camp,2012,90,"Comedy,Horror",nm1142903,"nm1301028,nm1142903",4.5,1312
tt1663628,AU,Christmas Mail,2010,89,"Comedy,Drama,Family",nm0613981,"nm3931175,nm2967774",5.3,1952
tt1663655,AU,Martyrs,2015,86,"Drama,Horror,Thriller","nm0324521,nm1603397","nm1052791,nm1872664",4.0,6914
tt1663660,AU,On the Ice,2011,96,"Drama,Thriller",nm1843186,nm1843186,6.3,1075
tt1663662,AU,Pacific Rim,2013,131,"Action,Adventure,Sci-Fi",nm0868219,"nm2012438,nm0868219",6.9,530845
tt1663673,AU,16-Love,2012,88,"Comedy,Drama,Family",nm0513771,nm1354901,5.5,1746
tt1663680,AU,The Encounter,2010,85,Drama,nm0924684,"nm4123496,nm0614701,nm2295482,nm2299609,nm3296807",6.6,3680
tt1664664,GB,Hidden 3D,2011,81,"Horror,Thriller",nm3936005,"nm3954698,nm3955350,nm0047798,nm0851016",3.3,1878
tt1664806,AE,Raavanan,2010,128,"Action,Adventure,Drama",nm0711745,"nm0711745,nm0007124",6.9,4588
tt1664809,CA,Rakta Charitra,2010,125,"Action,Biography,Crime",nm0890060,"nm4464019,nm3133679,nm2864993,nm4463882,nm3921550",7.6,4734
tt1664814,US,Messages from the Sea,2010,133,"Drama,Romance",nm0008150,nm0008150,7.3,1829
tt1664892,BR,"Happy, Happy",2010,85,"Comedy,Drama",nm3205815,"nm2905814,nm3205815,nm2387486",6.5,3254
tt1664894,AU,Cave of Forgotten Dreams,2010,90,"Documentary,History",nm0001348,"nm0001348,nm0862189",7.4,17789
tt1665418,DE,Dorfman in Love,2011,92,"Comedy,Drama,Romance",nm1956394,nm0468080,6.0,1646
tt1666168,GB,Outside Satan,2011,110,"Crime,Drama,Fantasy",nm0241622,nm0241622,6.4,2090
tt1666185,AT,All Eyez on Me,2017,139,"Biography,Drama,Music",nm1534600,"nm0353183,nm0327659,nm1691003",5.9,24728
tt1666186,AU,Vampires Suck,2010,82,"Comedy,Horror","nm0294997,nm0783536","nm0294997,nm0783536",3.4,51536
tt1666187,AU,Jurassic Predator: Xtinction,2010,90,"Action,Horror,Sci-Fi",nm1019103,"nm0467529,nm1365045,nm2735492,nm3944576",3.0,1012
tt1666287,AE,From A to B,2014,108,"Adventure,Comedy,Drama",nm2266823,"nm2764655,nm1650324,nm0451098,nm2266823",5.8,1354
tt1666335,AU,The Calling,2014,108,"Drama,Horror,Mystery",nm1083540,"nm2982059,nm3929775",5.9,9204
tt1666364,BG,HDSP: Hunting Down Small Predators,2010,100,"Drama,Romance,Thriller",nm3460475,nm0636555,7.0,1170
tt1666800,GB,Oba: The Last Samurai,2011,128,"Drama,War","nm0323219,nm0386312","nm1369512,nm0323219,nm0549820,nm0632803",6.5,1215
tt1666801,AE,The DUFF,2015,101,"Comedy,Romance",nm1847738,"nm1038800,nm3929735",6.4,101608
tt1667076,CA,F.A.L.T.U,2011,120,"Comedy,Drama",nm1150656,"nm1687108,nm1571874,nm2022237,nm1190754,nm0759785,nm1343477,nm2858322",4.8,3215
tt1667100,CA,Second Chance,2010,87,"Comedy,Romance",nm0190988,"nm2236676,nm1668171",6.1,2694
tt1667133,GB,The Taint,2011,75,"Action,Comedy,Horror","nm3247772,nm3943930",nm3247772,5.1,1278
tt1667150,GB,What Women Want,2011,116,"Comedy,Romance,Sci-Fi",nm0155201,"nm0326092,nm0951135,nm0236884,nm0155201,nm3914804",5.5,1399
tt1667307,AU,Damsels in Distress,2011,99,"Comedy,Drama,Romance",nm0001775,nm0001775,5.8,9987
tt1667310,AU,Deadfall,2012,95,"Action,Adventure,Crime",nm0752328,nm3916149,6.2,41049
tt1667321,AU,On Chesil Beach,2017,110,"Drama,Music,Romance",nm4315078,nm0568605,6.3,12484
tt1667353,AU,Mirror Mirror,2012,106,"Adventure,Comedy,Drama",nm0802248,"nm0458884,nm0445669,nm2214893",5.6,91069
tt1667354,AE,The Painted Bird,2019,169,"Drama,Horror,Thriller",nm0546905,"nm0467085,nm0546905,nm0009248,nm0399690,nm0765859,nm0771512,nm1015377",7.3,7623
tt1667355,DE,3096 Tage,2013,111,"Biography,Crime,Drama",nm0394776,"nm0858399,nm0251536,nm2383312,nm0716973",6.5,16262
tt1667416,GB,Coffin,2011,95,"Crime,Horror,Mystery","nm0872564,nm0935062",nm0872564,3.8,1252
tt1667439,AU,Private Peaceful,2012,102,"Drama,War",nm0640466,"nm0606190,nm0713911",6.2,1718
tt1667691,FR,Sasha,2010,102,"Comedy,Crime,Drama",nm1516751,nm1516751,6.7,1475
tt1667838,GB,I Hate Luv Storys,2010,129,"Comedy,Drama,Romance",nm1159647,nm1159647,5.7,8633
tt1667852,IN,Pokkiri Raja,2010,136,"Action,Comedy,Drama",nm3946106,"nm1440053,nm1437907",5.1,1401
tt1667889,AE,Ice Age: Continental Drift,2012,88,"Adventure,Animation,Comedy","nm0553942,nm0862211","nm0073850,nm0297229,nm1000858",6.5,224915
tt1667905,CA,This Is Not a Film,2011,75,Documentary,"nm0592554,nm0070159",nm0070159,7.4,5644
tt1668191,GB,Hunting Season,2010,140,"Crime,Drama,Mystery",nm0877078,nm0877078,7.4,36699
tt1668209,CL,Qué pena tu vida,2010,94,"Action,Comedy,Drama",nm1240647,"nm3771227,nm1240647",5.6,1658
tt1670226,SE,Bröderna Karlsson,2010,100,Comedy,nm0839268,nm0476969,5.0,1126
tt1670269,AU,The Chateau Meroux,2011,94,"Comedy,Romance",nm1729108,nm3939975,5.2,1316
tt1670345,AU,Now You See Me,2013,115,"Crime,Mystery,Thriller",nm0504642,"nm0004412,nm0945026,nm3242689",7.2,708410
tt1670627,DE,Hello! How Are You?,2010,105,"Comedy,Romance",nm2451020,nm0119518,7.3,1729
tt1670635,IN,Eeram,2009,164,"Crime,Horror,Mystery",nm3942648,nm3942648,7.6,1767
tt1670703,XWW,Footsteps in the Sand,2010,89,"Comedy,Drama",nm0160666,nm0160666,8.2,1581
tt1671496,GB,"If Not Us, Who?",2011,124,"Biography,Drama",nm0892000,"nm2478022,nm0892000",6.3,1306
tt1671513,CA,Four Horsemen,2012,97,"Documentary,News",nm3943114,"nm3943114,nm0295816",7.7,2918
tt1671582,AU,Occupant,2011,86,Thriller,nm1577905,nm0107954,4.6,1788
tt1672078,GB,The Life of Fish,2010,84,"Drama,Romance",nm1498570,"nm1498570,nm1471503",6.7,1665
tt1672214,GB,Bunny Drop,2011,114,"Comedy,Drama",nm0848992,"nm3951148,nm0848992,nm2100757",7.2,1802
tt1672215,GB,The Storage,2011,99,"Comedy,Drama",nm0617428,"nm0405574,nm3952198",5.9,1339
tt1672845,CA,Tonight You're Mine,2011,80,"Comedy,Drama,Music",nm0533284,nm3954987,6.5,4821
tt16731908,AU,A Brighter Tomorrow,2023,95,"Comedy,Drama",nm0604335,"nm0545690,nm0604335,nm1703635,nm0763460",6.8,3041
tt1673423,CA,My Babysitter's a Vampire,2010,80,"Adventure,Comedy,Crime",nm0567680,"nm0569299,nm0675708,nm0122899",6.1,4187
